fitness,archivo
151.0,BCL1
151.0,BCL1
140.0,BCL1
147.0,BCL1
163.0,BCL1
144.0,BCL1
146.0,BCL1
152.0,BCL1
162.0,BCL1
149.0,BCL1
150.0,BCL1
153.0,BCL1
145.0,BCL1
152.0,BCL1
177.0,BCL1
156.0,BCL1
163.0,BCL1
154.0,BCL1
142.0,BCL1
160.0,BCL1
136.0,BCL1
158.0,BCL1
151.0,BCL1
152.0,BCL1
163.0,BCL1
156.0,BCL1
144.0,BCL1
134.0,QL1
134.0,QL1
136.0,QL1
133.0,QL1
134.0,QL1
135.0,QL1
135.0,QL1
135.0,QL1
136.0,QL1
135.0,QL1
135.0,QL1
135.0,QL1
136.0,QL1
135.0,QL1
135.0,QL2
135.0,QL2
134.0,QL2
134.0,QL2
135.0,QL2
132.0,QL2
136.0,QL2
135.0,QL2
136.0,QL2
135.0,QL2
133.0,QL2
134.0,QL2
135.0,QL2
135.0,QL2
136.0,QL3
135.0,QL3
134.0,QL3
135.0,QL3
133.0,QL3
135.0,QL3
135.0,QL3
135.0,QL3
134.0,QL3
134.0,QL3
135.0,QL3
135.0,QL3
135.0,QL3
134.0,QL3
131.0,QL4
136.0,QL4
135.0,QL4
135.0,QL4
135.0,QL4
135.0,QL4
135.0,QL4
135.0,QL4
135.0,QL4
135.0,QL4
135.0,QL4
135.0,QL4
136.0,QL4
135.0,QL4
133.0,QL5
135.0,QL5
135.0,QL5
134.0,QL5
133.0,QL5
136.0,QL5
133.0,QL5
135.0,QL5
136.0,QL5
134.0,QL5
132.0,QL5
135.0,QL5
131.0,QL5
133.0,QL5
