fitness,archivo
579.0,BCL1
548.0,BCL1
546.0,BCL1
555.0,BCL1
564.0,BCL1
551.0,BCL1
559.0,BCL1
626.0,BCL1
556.0,BCL1
551.0,BCL1
532.0,BCL1
561.0,BCL1
578.0,BCL1
555.0,BCL1
577.0,BCL1
564.0,BCL1
563.0,BCL1
548.0,BCL1
568.0,BCL1
581.0,BCL1
566.0,BCL1
551.0,BCL1
553.0,BCL1
568.0,BCL1
552.0,BCL1
586.0,BCL1
550.0,BCL1
544.0,BCL1
572.0,BCL1
544.0,BCL1
559.0,BCL1
513.0,QL1
517.0,QL1
521.0,QL1
526.0,QL1
524.0,QL1
526.0,QL1
510.0,QL1
529.0,QL1
519.0,QL1
521.0,QL1
523.0,QL1
530.0,QL1
522.0,QL1
519.0,QL1
514.0,QL1
528.0,QL1
522.0,QL1
522.0,QL1
521.0,QL1
527.0,QL1
531.0,QL1
528.0,QL2
519.0,QL2
525.0,QL2
517.0,QL2
523.0,QL2
531.0,QL2
522.0,QL2
524.0,QL2
530.0,QL2
532.0,QL2
525.0,QL2
523.0,QL2
525.0,QL2
534.0,QL2
529.0,QL2
528.0,QL2
523.0,QL2
522.0,QL2
533.0,QL2
535.0,QL2
526.0,QL2
523.0,QL3
529.0,QL3
516.0,QL3
530.0,QL3
523.0,QL3
525.0,QL3
524.0,QL3
525.0,QL3
526.0,QL3
528.0,QL3
521.0,QL3
527.0,QL3
518.0,QL3
520.0,QL3
524.0,QL3
527.0,QL3
524.0,QL3
526.0,QL3
531.0,QL3
526.0,QL3
520.0,QL3
531.0,QL4
524.0,QL4
513.0,QL4
533.0,QL4
524.0,QL4
509.0,QL4
517.0,QL4
526.0,QL4
528.0,QL4
526.0,QL4
532.0,QL4
524.0,QL4
524.0,QL4
521.0,QL4
514.0,QL4
527.0,QL4
527.0,QL4
527.0,QL4
526.0,QL4
523.0,QL4
522.0,QL4
526.0,QL5
534.0,QL5
518.0,QL5
531.0,QL5
527.0,QL5
509.0,QL5
525.0,QL5
524.0,QL5
518.0,QL5
523.0,QL5
517.0,QL5
522.0,QL5
517.0,QL5
527.0,QL5
517.0,QL5
521.0,QL5
521.0,QL5
523.0,QL5
531.0,QL5
527.0,QL5
