fitness,archivo
523.0,BCL1
519.0,BCL1
531.0,BCL1
530.0,BCL1
520.0,BCL1
523.0,BCL1
530.0,BCL1
526.0,BCL1
536.0,BCL1
535.0,BCL1
539.0,BCL1
520.0,BCL1
531.0,BCL1
520.0,BCL1
516.0,BCL1
516.0,BCL1
519.0,BCL1
526.0,BCL1
527.0,BCL1
531.0,BCL1
523.0,BCL1
529.0,BCL1
534.0,BCL1
520.0,BCL1
529.0,BCL1
528.0,BCL1
534.0,BCL1
526.0,BCL1
527.0,BCL1
525.0,BCL1
525.0,BCL1
544.0,QL1
533.0,QL1
545.0,QL1
545.0,QL1
538.0,QL1
549.0,QL1
545.0,QL1
536.0,QL1
542.0,QL1
537.0,QL1
541.0,QL1
540.0,QL1
529.0,QL1
537.0,QL1
546.0,QL1
545.0,QL1
548.0,QL1
541.0,QL1
549.0,QL2
544.0,QL2
548.0,QL2
547.0,QL2
543.0,QL2
533.0,QL2
531.0,QL2
523.0,QL2
541.0,QL2
536.0,QL2
536.0,QL2
547.0,QL2
542.0,QL2
530.0,QL2
543.0,QL2
540.0,QL2
538.0,QL2
550.0,QL2
546.0,QL2
542.0,QL3
546.0,QL3
540.0,QL3
537.0,QL3
545.0,QL3
543.0,QL3
541.0,QL3
531.0,QL3
545.0,QL3
546.0,QL3
545.0,QL3
547.0,QL3
544.0,QL3
529.0,QL3
538.0,QL3
545.0,QL3
540.0,QL3
537.0,QL3
539.0,QL3
547.0,QL3
538.0,QL4
544.0,QL4
531.0,QL4
535.0,QL4
542.0,QL4
538.0,QL4
549.0,QL4
526.0,QL4
553.0,QL4
540.0,QL4
542.0,QL4
545.0,QL4
539.0,QL4
527.0,QL4
539.0,QL4
537.0,QL4
550.0,QL4
542.0,QL4
541.0,QL4
541.0,QL4
530.0,QL5
537.0,QL5
543.0,QL5
543.0,QL5
543.0,QL5
533.0,QL5
540.0,QL5
523.0,QL5
540.0,QL5
545.0,QL5
534.0,QL5
542.0,QL5
539.0,QL5
541.0,QL5
528.0,QL5
538.0,QL5
540.0,QL5
545.0,QL5
543.0,QL5
543.0,QL5
547.0,QL5
