fitness,archivo
523.0,BCL1
520.0,BCL1
527.0,BCL1
519.0,BCL1
519.0,BCL1
522.0,BCL1
520.0,BCL1
522.0,BCL1
525.0,BCL1
526.0,BCL1
525.0,BCL1
521.0,BCL1
530.0,BCL1
527.0,BCL1
514.0,BCL1
524.0,BCL1
523.0,BCL1
523.0,BCL1
520.0,BCL1
522.0,BCL1
531.0,BCL1
518.0,BCL1
527.0,BCL1
523.0,BCL1
522.0,BCL1
518.0,BCL1
525.0,BCL1
526.0,BCL1
522.0,BCL1
521.0,BCL1
518.0,BCL1
521.0,QL1
545.0,QL1
544.0,QL1
546.0,QL1
542.0,QL1
551.0,QL1
543.0,QL1
530.0,QL1
537.0,QL1
542.0,QL1
547.0,QL1
538.0,QL1
546.0,QL1
543.0,QL1
528.0,QL1
540.0,QL1
536.0,QL1
548.0,QL1
538.0,QL1
548.0,QL1
547.0,QL1
532.0,QL2
539.0,QL2
538.0,QL2
537.0,QL2
535.0,QL2
538.0,QL2
542.0,QL2
546.0,QL2
538.0,QL2
545.0,QL2
548.0,QL2
549.0,QL2
548.0,QL2
526.0,QL2
542.0,QL2
543.0,QL2
543.0,QL2
551.0,QL2
544.0,QL2
548.0,QL2
531.0,QL3
542.0,QL3
539.0,QL3
548.0,QL3
543.0,QL3
537.0,QL3
538.0,QL3
530.0,QL3
538.0,QL3
531.0,QL3
544.0,QL3
549.0,QL3
529.0,QL3
542.0,QL3
520.0,QL3
532.0,QL3
541.0,QL3
541.0,QL3
543.0,QL3
543.0,QL3
545.0,QL3
526.0,QL4
533.0,QL4
547.0,QL4
536.0,QL4
537.0,QL4
545.0,QL4
547.0,QL4
535.0,QL4
552.0,QL4
540.0,QL4
539.0,QL4
546.0,QL4
538.0,QL4
529.0,QL4
549.0,QL4
548.0,QL4
536.0,QL4
543.0,QL4
540.0,QL4
548.0,QL4
523.0,QL5
533.0,QL5
536.0,QL5
531.0,QL5
539.0,QL5
540.0,QL5
538.0,QL5
522.0,QL5
544.0,QL5
544.0,QL5
547.0,QL5
543.0,QL5
547.0,QL5
549.0,QL5
519.0,QL5
547.0,QL5
546.0,QL5
548.0,QL5
541.0,QL5
542.0,QL5
553.0,QL5
