fitness,archivo
337.0,BCL1
308.0,BCL1
318.0,BCL1
351.0,BCL1
338.0,BCL1
343.0,BCL1
311.0,BCL1
328.0,BCL1
340.0,BCL1
338.0,BCL1
338.0,BCL1
319.0,BCL1
328.0,BCL1
343.0,BCL1
306.0,BCL1
329.0,BCL1
298.0,QL1
298.0,QL1
298.0,QL1
299.0,QL1
299.0,QL1
298.0,QL1
298.0,QL1
299.0,QL1
300.0,QL1
298.0,QL1
315.0,QL1
297.0,QL2
299.0,QL2
296.0,QL2
298.0,QL2
298.0,QL2
307.0,QL2
298.0,QL2
300.0,QL2
298.0,QL2
302.0,QL2
296.0,QL2
298.0,QL2
299.0,QL2
298.0,QL3
298.0,QL3
297.0,QL3
298.0,QL3
298.0,QL3
297.0,QL3
298.0,QL3
298.0,QL3
298.0,QL3
300.0,QL3
301.0,QL3
297.0,QL3
298.0,QL3
296.0,QL3
299.0,QL4
297.0,QL4
299.0,QL4
298.0,QL4
300.0,QL4
305.0,QL4
297.0,QL4
299.0,QL4
295.0,QL4
298.0,QL4
298.0,QL4
296.0,QL4
299.0,QL4
296.0,QL4
300.0,QL5
297.0,QL5
297.0,QL5
298.0,QL5
300.0,QL5
298.0,QL5
296.0,QL5
296.0,QL5
298.0,QL5
299.0,QL5
299.0,QL5
296.0,QL5
301.0,QL5
304.0,QL5
