fitness,archivo
523.0,BCL1
522.0,BCL1
522.0,BCL1
523.0,BCL1
533.0,BCL1
524.0,BCL1
528.0,BCL1
527.0,BCL1
526.0,BCL1
527.0,BCL1
525.0,BCL1
524.0,BCL1
522.0,BCL1
527.0,BCL1
524.0,BCL1
522.0,BCL1
521.0,BCL1
523.0,BCL1
524.0,BCL1
521.0,BCL1
521.0,BCL1
527.0,BCL1
521.0,BCL1
527.0,BCL1
528.0,BCL1
519.0,BCL1
522.0,BCL1
530.0,BCL1
521.0,BCL1
524.0,BCL1
522.0,BCL1
531.0,QL1
543.0,QL1
533.0,QL1
546.0,QL1
538.0,QL1
537.0,QL1
547.0,QL1
534.0,QL1
544.0,QL1
545.0,QL1
541.0,QL1
548.0,QL1
535.0,QL1
537.0,QL1
545.0,QL1
529.0,QL1
537.0,QL1
548.0,QL1
545.0,QL1
547.0,QL1
522.0,QL1
540.0,QL2
530.0,QL2
531.0,QL2
544.0,QL2
543.0,QL2
544.0,QL2
542.0,QL2
536.0,QL2
541.0,QL2
543.0,QL2
537.0,QL2
543.0,QL2
540.0,QL2
528.0,QL2
530.0,QL2
537.0,QL2
533.0,QL2
546.0,QL2
548.0,QL2
532.0,QL2
536.0,QL2
568.0,QL3
546.0,QL3
535.0,QL3
538.0,QL3
544.0,QL3
537.0,QL3
547.0,QL3
526.0,QL3
547.0,QL3
551.0,QL3
542.0,QL3
547.0,QL3
544.0,QL3
538.0,QL3
525.0,QL3
543.0,QL3
542.0,QL3
547.0,QL3
544.0,QL3
544.0,QL3
537.0,QL3
531.0,QL4
525.0,QL4
543.0,QL4
543.0,QL4
543.0,QL4
540.0,QL4
541.0,QL4
532.0,QL4
533.0,QL4
545.0,QL4
542.0,QL4
540.0,QL4
543.0,QL4
552.0,QL4
521.0,QL4
524.0,QL4
547.0,QL4
539.0,QL4
544.0,QL4
540.0,QL4
545.0,QL4
529.0,QL5
535.0,QL5
540.0,QL5
537.0,QL5
547.0,QL5
548.0,QL5
544.0,QL5
533.0,QL5
538.0,QL5
543.0,QL5
544.0,QL5
543.0,QL5
543.0,QL5
541.0,QL5
538.0,QL5
525.0,QL5
540.0,QL5
541.0,QL5
538.0,QL5
538.0,QL5
545.0,QL5
