fitness,archivo
556.0,BCL1
547.0,BCL1
567.0,BCL1
560.0,BCL1
579.0,BCL1
574.0,BCL1
538.0,BCL1
567.0,BCL1
575.0,BCL1
543.0,BCL1
557.0,BCL1
587.0,BCL1
556.0,BCL1
529.0,BCL1
558.0,BCL1
550.0,BCL1
558.0,BCL1
560.0,BCL1
556.0,BCL1
575.0,BCL1
551.0,BCL1
581.0,BCL1
544.0,BCL1
550.0,BCL1
558.0,BCL1
569.0,BCL1
574.0,BCL1
540.0,BCL1
570.0,BCL1
582.0,BCL1
535.0,BCL1
530.0,QL1
533.0,QL1
527.0,QL1
538.0,QL1
527.0,QL1
530.0,QL1
529.0,QL1
541.0,QL1
534.0,QL1
519.0,QL1
535.0,QL1
520.0,QL1
531.0,QL1
532.0,QL1
535.0,QL1
526.0,QL1
527.0,QL1
546.0,QL1
525.0,QL1
534.0,QL2
531.0,QL2
536.0,QL2
539.0,QL2
530.0,QL2
528.0,QL2
514.0,QL2
530.0,QL2
537.0,QL2
528.0,QL2
533.0,QL2
533.0,QL2
515.0,QL2
536.0,QL2
540.0,QL2
532.0,QL2
531.0,QL2
534.0,QL2
526.0,QL2
528.0,QL2
516.0,QL2
542.0,QL3
540.0,QL3
539.0,QL3
527.0,QL3
538.0,QL3
532.0,QL3
518.0,QL3
533.0,QL3
522.0,QL3
534.0,QL3
536.0,QL3
533.0,QL3
529.0,QL3
516.0,QL3
520.0,QL3
518.0,QL3
535.0,QL3
538.0,QL3
539.0,QL3
526.0,QL3
524.0,QL3
536.0,QL4
526.0,QL4
542.0,QL4
527.0,QL4
537.0,QL4
540.0,QL4
520.0,QL4
534.0,QL4
531.0,QL4
512.0,QL4
526.0,QL4
530.0,QL4
527.0,QL4
521.0,QL4
534.0,QL4
542.0,QL4
550.0,QL4
537.0,QL4
525.0,QL4
534.0,QL4
541.0,QL5
542.0,QL5
532.0,QL5
530.0,QL5
542.0,QL5
511.0,QL5
518.0,QL5
520.0,QL5
523.0,QL5
529.0,QL5
531.0,QL5
539.0,QL5
518.0,QL5
527.0,QL5
533.0,QL5
527.0,QL5
537.0,QL5
534.0,QL5
535.0,QL5
537.0,QL5
522.0,QL5
