fitness,archivo
301.0,BCL1
298.0,BCL1
304.0,BCL1
299.0,BCL1
305.0,BCL1
302.0,BCL1
302.0,BCL1
302.0,BCL1
297.0,BCL1
304.0,BCL1
301.0,BCL1
303.0,BCL1
301.0,BCL1
303.0,BCL1
301.0,BCL1
303.0,BCL1
306.0,BCL1
303.0,QL1
303.0,QL1
307.0,QL1
306.0,QL1
303.0,QL1
304.0,QL1
315.0,QL1
310.0,QL1
302.0,QL1
298.0,QL1
296.0,QL1
306.0,QL1
299.0,QL1
310.0,QL1
307.0,QL1
305.0,QL1
300.0,QL2
308.0,QL2
301.0,QL2
310.0,QL2
313.0,QL2
313.0,QL2
311.0,QL2
312.0,QL2
308.0,QL2
309.0,QL2
311.0,QL2
309.0,QL3
304.0,QL3
314.0,QL3
310.0,QL3
309.0,QL3
309.0,QL3
306.0,QL3
312.0,QL3
315.0,QL3
311.0,QL3
313.0,QL3
296.0,QL4
310.0,QL4
310.0,QL4
307.0,QL4
314.0,QL4
307.0,QL4
313.0,QL4
303.0,QL4
311.0,QL4
314.0,QL4
311.0,QL4
305.0,QL5
307.0,QL5
308.0,QL5
304.0,QL5
312.0,QL5
313.0,QL5
314.0,QL5
310.0,QL5
309.0,QL5
310.0,QL5
312.0,QL5
