fitness,archivo
591.0,BCL1
575.0,BCL1
563.0,BCL1
569.0,BCL1
559.0,BCL1
574.0,BCL1
614.0,BCL1
554.0,BCL1
623.0,BCL1
567.0,BCL1
539.0,BCL1
576.0,BCL1
546.0,BCL1
550.0,BCL1
568.0,BCL1
559.0,BCL1
529.0,BCL1
581.0,BCL1
563.0,BCL1
542.0,BCL1
592.0,BCL1
515.0,BCL1
555.0,BCL1
602.0,BCL1
554.0,BCL1
571.0,BCL1
565.0,BCL1
575.0,BCL1
565.0,BCL1
580.0,BCL1
580.0,BCL1
507.0,QL1
520.0,QL1
521.0,QL1
523.0,QL1
518.0,QL1
510.0,QL1
517.0,QL1
516.0,QL1
518.0,QL1
514.0,QL1
514.0,QL1
510.0,QL1
510.0,QL1
514.0,QL2
512.0,QL2
514.0,QL2
510.0,QL2
520.0,QL2
524.0,QL2
509.0,QL2
514.0,QL2
512.0,QL2
530.0,QL2
516.0,QL2
518.0,QL2
522.0,QL2
509.0,QL2
512.0,QL3
499.0,QL3
500.0,QL3
515.0,QL3
513.0,QL3
522.0,QL3
516.0,QL3
510.0,QL3
514.0,QL3
520.0,QL3
509.0,QL3
511.0,QL3
519.0,QL3
509.0,QL3
508.0,QL4
508.0,QL4
517.0,QL4
505.0,QL4
515.0,QL4
518.0,QL4
514.0,QL4
503.0,QL4
515.0,QL4
519.0,QL4
516.0,QL4
521.0,QL4
512.0,QL4
513.0,QL4
514.0,QL5
518.0,QL5
519.0,QL5
523.0,QL5
518.0,QL5
515.0,QL5
517.0,QL5
509.0,QL5
511.0,QL5
513.0,QL5
508.0,QL5
508.0,QL5
512.0,QL5
510.0,QL5
