fitness,archivo
527.0,BCL1
536.0,BCL1
525.0,BCL1
535.0,BCL1
524.0,BCL1
536.0,BCL1
528.0,BCL1
533.0,BCL1
528.0,BCL1
531.0,BCL1
524.0,BCL1
526.0,BCL1
530.0,BCL1
527.0,BCL1
533.0,BCL1
530.0,BCL1
523.0,BCL1
533.0,BCL1
530.0,BCL1
528.0,BCL1
530.0,BCL1
533.0,BCL1
531.0,BCL1
532.0,BCL1
529.0,BCL1
527.0,BCL1
525.0,BCL1
526.0,BCL1
535.0,BCL1
534.0,BCL1
525.0,BCL1
547.0,MIR2
533.0,QL1
533.0,QL1
535.0,QL1
545.0,QL1
538.0,QL1
542.0,QL1
548.0,QL1
545.0,QL1
535.0,QL1
539.0,QL1
539.0,QL1
542.0,QL1
540.0,QL1
536.0,QL1
546.0,QL1
541.0,QL1
537.0,QL1
542.0,QL1
540.0,QL1
535.0,QL1
538.0,QL1
550.0,QL2
540.0,QL2
538.0,QL2
542.0,QL2
534.0,QL2
543.0,QL2
541.0,QL2
539.0,QL2
538.0,QL2
544.0,QL2
547.0,QL2
538.0,QL2
536.0,QL2
549.0,QL2
546.0,QL2
547.0,QL2
541.0,QL2
539.0,QL2
544.0,QL2
543.0,QL2
540.0,QL2
543.0,QL3
539.0,QL3
537.0,QL3
545.0,QL3
545.0,QL3
543.0,QL3
546.0,QL3
539.0,QL3
539.0,QL3
536.0,QL3
544.0,QL3
546.0,QL3
533.0,QL3
536.0,QL3
543.0,QL3
536.0,QL3
545.0,QL3
536.0,QL3
545.0,QL3
545.0,QL3
534.0,QL3
526.0,QL4
536.0,QL4
541.0,QL4
538.0,QL4
539.0,QL4
539.0,QL4
540.0,QL4
538.0,QL4
540.0,QL4
543.0,QL4
544.0,QL4
539.0,QL4
535.0,QL4
541.0,QL4
528.0,QL4
538.0,QL4
548.0,QL4
532.0,QL4
545.0,QL4
537.0,QL4
534.0,QL4
542.0,QL5
543.0,QL5
533.0,QL5
537.0,QL5
541.0,QL5
542.0,QL5
539.0,QL5
539.0,QL5
541.0,QL5
545.0,QL5
544.0,QL5
545.0,QL5
544.0,QL5
537.0,QL5
534.0,QL5
538.0,QL5
530.0,QL5
525.0,QL5
544.0,QL5
536.0,QL5
