fitness,archivo
220.0,BCL1
221.0,BCL1
222.0,BCL1
222.0,BCL1
220.0,BCL1
219.0,BCL1
219.0,BCL1
222.0,BCL1
223.0,BCL1
220.0,BCL1
223.0,BCL1
226.0,QL1
228.0,QL1
227.0,QL1
223.0,QL1
227.0,QL1
225.0,QL1
228.0,QL1
228.0,QL1
227.0,QL1
227.0,QL1
223.0,QL1
224.0,QL2
223.0,QL2
226.0,QL2
220.0,QL2
218.0,QL2
224.0,QL2
229.0,QL2
221.0,QL2
226.0,QL2
220.0,QL2
227.0,QL2
224.0,QL3
224.0,QL3
228.0,QL3
225.0,QL3
228.0,QL3
227.0,QL3
223.0,QL3
225.0,QL3
225.0,QL3
226.0,QL3
225.0,QL3
226.0,QL3
226.0,QL3
227.0,QL3
221.0,QL3
224.0,QL3
226.0,QL4
227.0,QL4
226.0,QL4
228.0,QL4
224.0,QL4
223.0,QL4
226.0,QL4
228.0,QL4
227.0,QL4
229.0,QL4
225.0,QL4
227.0,QL4
229.0,QL4
228.0,QL4
226.0,QL4
222.0,QL4
229.0,QL5
226.0,QL5
225.0,QL5
225.0,QL5
226.0,QL5
224.0,QL5
228.0,QL5
228.0,QL5
226.0,QL5
226.0,QL5
228.0,QL5
