fitness,archivo
642.0,BCL1
615.0,BCL1
612.0,BCL1
616.0,BCL1
635.0,BCL1
622.0,BCL1
646.0,BCL1
628.0,BCL1
644.0,BCL1
623.0,BCL1
644.0,BCL1
611.0,BCL1
616.0,BCL1
609.0,BCL1
624.0,BCL1
651.0,BCL1
630.0,BCL1
620.0,BCL1
606.0,BCL1
644.0,BCL1
623.0,BCL1
618.0,BCL1
620.0,BCL1
611.0,BCL1
682.0,BCL1
636.0,BCL1
673.0,BCL1
597.0,BCL1
611.0,BCL1
653.0,BCL1
620.0,BCL1
579.0,QL1
583.0,QL1
580.0,QL1
581.0,QL1
584.0,QL1
583.0,QL1
587.0,QL1
579.0,QL1
587.0,QL1
589.0,QL1
588.0,QL1
588.0,QL1
583.0,QL1
578.0,QL1
582.0,QL1
590.0,QL1
579.0,QL1
589.0,QL1
587.0,QL1
591.0,QL1
586.0,QL1
581.0,QL2
582.0,QL2
583.0,QL2
578.0,QL2
577.0,QL2
580.0,QL2
580.0,QL2
582.0,QL2
572.0,QL2
587.0,QL2
576.0,QL2
580.0,QL2
574.0,QL2
584.0,QL2
588.0,QL2
573.0,QL2
577.0,QL2
587.0,QL2
580.0,QL2
582.0,QL2
581.0,QL2
580.0,QL3
585.0,QL3
582.0,QL3
585.0,QL3
584.0,QL3
580.0,QL3
578.0,QL3
577.0,QL3
593.0,QL3
584.0,QL3
585.0,QL3
573.0,QL3
585.0,QL3
585.0,QL3
585.0,QL3
577.0,QL3
587.0,QL3
579.0,QL3
588.0,QL3
583.0,QL3
579.0,QL3
584.0,QL4
588.0,QL4
583.0,QL4
588.0,QL4
577.0,QL4
585.0,QL4
575.0,QL4
577.0,QL4
585.0,QL4
593.0,QL4
579.0,QL4
587.0,QL4
573.0,QL4
571.0,QL4
590.0,QL4
583.0,QL4
589.0,QL4
584.0,QL4
581.0,QL4
586.0,QL4
587.0,QL4
577.0,QL5
589.0,QL5
577.0,QL5
586.0,QL5
586.0,QL5
577.0,QL5
578.0,QL5
587.0,QL5
575.0,QL5
586.0,QL5
576.0,QL5
586.0,QL5
580.0,QL5
574.0,QL5
590.0,QL5
590.0,QL5
576.0,QL5
584.0,QL5
586.0,QL5
584.0,QL5
