fitness,archivo
293.0,BCL1
294.0,BCL1
338.0,BCL1
298.0,BCL1
309.0,BCL1
302.0,BCL1
326.0,BCL1
314.0,BCL1
289.0,BCL1
300.0,BCL1
302.0,BCL1
298.0,BCL1
296.0,BCL1
303.0,BCL1
301.0,BCL1
284.0,BCL1
304.0,BCL1
289.0,BCL1
311.0,BCL1
298.0,BCL1
286.0,BCL1
295.0,BCL1
310.0,BCL1
333.0,BCL1
319.0,BCL1
294.0,BCL1
311.0,BCL1
303.0,BCL1
285.0,QL1
282.0,QL1
282.0,QL1
278.0,QL1
275.0,QL1
278.0,QL1
278.0,QL1
282.0,QL1
285.0,QL1
285.0,QL1
280.0,QL1
279.0,QL1
276.0,QL1
276.0,QL1
282.0,QL2
285.0,QL2
282.0,QL2
283.0,QL2
279.0,QL2
284.0,QL2
277.0,QL2
286.0,QL2
282.0,QL2
281.0,QL2
281.0,QL2
281.0,QL2
274.0,QL2
286.0,QL3
282.0,QL3
282.0,QL3
282.0,QL3
280.0,QL3
280.0,QL3
279.0,QL3
284.0,QL3
282.0,QL3
286.0,QL3
283.0,QL3
277.0,QL3
277.0,QL3
278.0,QL3
284.0,QL4
278.0,QL4
281.0,QL4
285.0,QL4
285.0,QL4
280.0,QL4
279.0,QL4
287.0,QL4
281.0,QL4
281.0,QL4
282.0,QL4
280.0,QL4
283.0,QL4
273.0,QL4
274.0,QL5
284.0,QL5
282.0,QL5
285.0,QL5
282.0,QL5
284.0,QL5
274.0,QL5
282.0,QL5
283.0,QL5
278.0,QL5
274.0,QL5
282.0,QL5
280.0,QL5
276.0,QL5
