fitness,archivo
340.0,BCL1
334.0,BCL1
332.0,BCL1
356.0,BCL1
342.0,BCL1
350.0,BCL1
342.0,BCL1
330.0,BCL1
324.0,BCL1
347.0,BCL1
325.0,BCL1
346.0,BCL1
330.0,BCL1
332.0,BCL1
330.0,BCL1
334.0,BCL1
345.0,BCL1
344.0,BCL1
312.0,QL1
306.0,QL1
307.0,QL1
308.0,QL1
310.0,QL1
313.0,QL1
319.0,QL1
308.0,QL1
313.0,QL1
312.0,QL1
315.0,QL1
314.0,QL1
309.0,QL1
316.0,QL2
313.0,QL2
316.0,QL2
307.0,QL2
311.0,QL2
315.0,QL2
310.0,QL2
311.0,QL2
309.0,QL2
314.0,QL2
309.0,QL2
312.0,QL3
313.0,QL3
318.0,QL3
307.0,QL3
309.0,QL3
310.0,QL3
309.0,QL3
313.0,QL3
314.0,QL3
313.0,QL3
312.0,QL3
313.0,QL4
314.0,QL4
318.0,QL4
303.0,QL4
314.0,QL4
315.0,QL4
309.0,QL4
311.0,QL4
308.0,QL4
318.0,QL4
312.0,QL4
309.0,QL5
310.0,QL5
308.0,QL5
312.0,QL5
313.0,QL5
305.0,QL5
314.0,QL5
313.0,QL5
312.0,QL5
310.0,QL5
312.0,QL5
