fitness,archivo
281.0,BCL1
278.0,BCL1
282.0,BCL1
291.0,BCL1
298.0,BCL1
300.0,BCL1
316.0,BCL1
294.0,BCL1
281.0,BCL1
292.0,BCL1
296.0,BCL1
262.0,BCL1
274.0,BCL1
288.0,BCL1
270.0,BCL1
277.0,BCL1
292.0,BCL1
279.0,BCL1
288.0,BCL1
306.0,BCL1
267.0,BCL1
249.0,QL1
247.0,QL1
246.0,QL1
247.0,QL1
249.0,QL1
248.0,QL1
253.0,QL1
249.0,QL1
247.0,QL1
250.0,QL1
249.0,QL1
249.0,QL1
247.0,QL1
256.0,QL1
251.0,QL2
250.0,QL2
250.0,QL2
248.0,QL2
250.0,QL2
250.0,QL2
250.0,QL2
248.0,QL2
242.0,QL2
246.0,QL2
246.0,QL2
248.0,QL2
250.0,QL2
249.0,QL2
246.0,QL3
248.0,QL3
251.0,QL3
250.0,QL3
250.0,QL3
247.0,QL3
244.0,QL3
251.0,QL3
248.0,QL3
245.0,QL3
249.0,QL3
241.0,QL3
249.0,QL3
250.0,QL3
247.0,QL4
247.0,QL4
249.0,QL4
258.0,QL4
249.0,QL4
251.0,QL4
247.0,QL4
246.0,QL4
247.0,QL4
248.0,QL4
246.0,QL4
248.0,QL4
257.0,QL4
250.0,QL4
246.0,QL5
249.0,QL5
250.0,QL5
246.0,QL5
252.0,QL5
257.0,QL5
251.0,QL5
243.0,QL5
243.0,QL5
247.0,QL5
249.0,QL5
249.0,QL5
246.0,QL5
248.0,QL5
