fitness,archivo
233.0,BCL1
232.0,BCL1
239.0,BCL1
241.0,BCL1
252.0,BCL1
235.0,BCL1
253.0,BCL1
250.0,BCL1
232.0,BCL1
249.0,BCL1
244.0,BCL1
263.0,BCL1
231.0,BCL1
244.0,BCL1
236.0,BCL1
225.0,BCL1
245.0,BCL1
241.0,BCL1
247.0,BCL1
232.0,BCL1
235.0,BCL1
238.0,BCL1
232.0,BCL1
227.0,BCL1
236.0,BCL1
244.0,BCL1
241.0,BCL1
257.0,BCL1
224.0,QL1
221.0,QL1
220.0,QL1
220.0,QL1
223.0,QL1
221.0,QL1
221.0,QL1
216.0,QL1
222.0,QL1
226.0,QL1
221.0,QL1
221.0,QL1
220.0,QL1
221.0,QL2
221.0,QL2
222.0,QL2
222.0,QL2
222.0,QL2
221.0,QL2
221.0,QL2
222.0,QL2
222.0,QL2
218.0,QL2
223.0,QL2
220.0,QL2
223.0,QL2
220.0,QL2
218.0,QL3
221.0,QL3
220.0,QL3
223.0,QL3
221.0,QL3
222.0,QL3
218.0,QL3
225.0,QL3
225.0,QL3
221.0,QL3
218.0,QL3
221.0,QL3
223.0,QL3
218.0,QL3
221.0,QL4
220.0,QL4
221.0,QL4
223.0,QL4
222.0,QL4
222.0,QL4
214.0,QL4
222.0,QL4
222.0,QL4
224.0,QL4
220.0,QL4
219.0,QL4
222.0,QL4
218.0,QL4
218.0,QL5
222.0,QL5
224.0,QL5
222.0,QL5
221.0,QL5
222.0,QL5
222.0,QL5
224.0,QL5
220.0,QL5
220.0,QL5
219.0,QL5
225.0,QL5
222.0,QL5
217.0,QL5
