fitness,archivo
189.0,BCL1
164.0,BCL1
171.0,BCL1
164.0,BCL1
177.0,BCL1
171.0,BCL1
175.0,BCL1
193.0,BCL1
164.0,BCL1
172.0,BCL1
225.0,BCL1
217.0,BCL1
205.0,BCL1
192.0,BCL1
173.0,BCL1
193.0,BCL1
172.0,BCL1
231.0,BCL1
195.0,BCL1
200.0,BCL1
221.0,BCL1
200.0,BCL1
170.0,BCL1
213.0,BCL1
171.0,BCL1
181.0,BCL1
223.0,BCL1
157.0,QL1
157.0,QL1
158.0,QL1
155.0,QL1
155.0,QL1
159.0,QL1
157.0,QL1
156.0,QL1
156.0,QL1
156.0,QL1
158.0,QL1
158.0,QL1
155.0,QL1
155.0,QL1
157.0,QL2
157.0,QL2
158.0,QL2
154.0,QL2
155.0,QL2
156.0,QL2
156.0,QL2
156.0,QL2
157.0,QL2
154.0,QL2
154.0,QL2
155.0,QL2
156.0,QL2
153.0,QL2
155.0,QL3
157.0,QL3
157.0,QL3
157.0,QL3
153.0,QL3
158.0,QL3
156.0,QL3
159.0,QL3
152.0,QL3
157.0,QL3
157.0,QL3
152.0,QL3
158.0,QL3
157.0,QL3
157.0,QL4
157.0,QL4
156.0,QL4
159.0,QL4
160.0,QL4
156.0,QL4
157.0,QL4
158.0,QL4
156.0,QL4
157.0,QL4
156.0,QL4
159.0,QL4
156.0,QL4
156.0,QL4
157.0,QL5
158.0,QL5
160.0,QL5
159.0,QL5
158.0,QL5
152.0,QL5
156.0,QL5
156.0,QL5
157.0,QL5
155.0,QL5
157.0,QL5
160.0,QL5
156.0,QL5
153.0,QL5
