fitness,archivo
707.0,BCL1
736.0,BCL1
761.0,BCL1
746.0,BCL1
760.0,BCL1
740.0,BCL1
751.0,BCL1
771.0,BCL1
734.0,BCL1
736.0,BCL1
717.0,BCL1
763.0,BCL1
771.0,BCL1
784.0,BCL1
745.0,BCL1
742.0,BCL1
771.0,BCL1
724.0,BCL1
761.0,BCL1
761.0,BCL1
757.0,BCL1
724.0,BCL1
745.0,BCL1
750.0,BCL1
782.0,BCL1
769.0,BCL1
739.0,BCL1
735.0,BCL1
684.0,QL1
689.0,QL1
692.0,QL1
688.0,QL1
686.0,QL1
677.0,QL1
712.0,QL1
697.0,QL1
693.0,QL1
694.0,QL1
695.0,QL1
696.0,QL1
680.0,QL1
683.0,QL1
694.0,QL2
686.0,QL2
693.0,QL2
691.0,QL2
695.0,QL2
688.0,QL2
681.0,QL2
695.0,QL2
686.0,QL2
698.0,QL2
688.0,QL2
683.0,QL2
694.0,QL3
696.0,QL3
681.0,QL3
684.0,QL3
692.0,QL3
684.0,QL3
689.0,QL3
680.0,QL3
691.0,QL3
683.0,QL3
694.0,QL3
693.0,QL4
680.0,QL4
694.0,QL4
690.0,QL4
679.0,QL4
683.0,QL4
700.0,QL4
697.0,QL4
691.0,QL4
690.0,QL4
690.0,QL4
692.0,QL4
696.0,QL4
694.0,QL5
680.0,QL5
692.0,QL5
697.0,QL5
698.0,QL5
691.0,QL5
713.0,QL5
690.0,QL5
693.0,QL5
688.0,QL5
685.0,QL5
