fitness,archivo
333.0,BCL1
319.0,BCL1
300.0,BCL1
336.0,BCL1
325.0,BCL1
338.0,BCL1
339.0,BCL1
336.0,BCL1
307.0,BCL1
329.0,BCL1
338.0,BCL1
313.0,BCL1
323.0,BCL1
322.0,BCL1
311.0,BCL1
319.0,BCL1
309.0,BCL1
327.0,BCL1
321.0,BCL1
299.0,BCL1
316.0,BCL1
330.0,BCL1
334.0,BCL1
329.0,BCL1
313.0,BCL1
316.0,BCL1
342.0,BCL1
284.0,QL1
290.0,QL1
289.0,QL1
291.0,QL1
287.0,QL1
292.0,QL1
288.0,QL1
286.0,QL1
289.0,QL1
290.0,QL1
291.0,QL1
287.0,QL1
286.0,QL1
285.0,QL2
288.0,QL2
289.0,QL2
286.0,QL2
284.0,QL2
290.0,QL2
301.0,QL2
289.0,QL2
287.0,QL2
288.0,QL2
289.0,QL2
290.0,QL2
296.0,QL2
288.0,QL3
292.0,QL3
288.0,QL3
287.0,QL3
284.0,QL3
291.0,QL3
289.0,QL3
292.0,QL3
290.0,QL3
292.0,QL3
292.0,QL3
293.0,QL3
291.0,QL3
290.0,QL4
290.0,QL4
287.0,QL4
290.0,QL4
292.0,QL4
289.0,QL4
285.0,QL4
293.0,QL4
288.0,QL4
292.0,QL4
285.0,QL4
289.0,QL4
291.0,QL4
283.0,QL4
289.0,QL5
292.0,QL5
285.0,QL5
288.0,QL5
289.0,QL5
290.0,QL5
294.0,QL5
291.0,QL5
289.0,QL5
292.0,QL5
285.0,QL5
289.0,QL5
290.0,QL5
288.0,QL5
