fitness,archivo
574.0,BCL1
566.0,BCL1
533.0,BCL1
567.0,BCL1
533.0,BCL1
567.0,BCL1
553.0,BCL1
556.0,BCL1
571.0,BCL1
554.0,BCL1
560.0,BCL1
548.0,BCL1
583.0,BCL1
557.0,BCL1
554.0,BCL1
566.0,BCL1
536.0,BCL1
551.0,BCL1
545.0,BCL1
561.0,BCL1
571.0,BCL1
579.0,BCL1
565.0,BCL1
547.0,BCL1
577.0,BCL1
638.0,BCL1
560.0,BCL1
526.0,BCL1
545.0,BCL1
592.0,BCL1
536.0,BCL1
513.0,QL1
510.0,QL1
512.0,QL1
506.0,QL1
508.0,QL1
509.0,QL1
522.0,QL1
513.0,QL1
508.0,QL1
507.0,QL1
512.0,QL1
510.0,QL1
505.0,QL1
531.0,QL1
513.0,QL2
509.0,QL2
511.0,QL2
509.0,QL2
500.0,QL2
512.0,QL2
505.0,QL2
507.0,QL2
514.0,QL2
508.0,QL2
509.0,QL2
506.0,QL2
511.0,QL2
506.0,QL2
511.0,QL3
511.0,QL3
511.0,QL3
515.0,QL3
507.0,QL3
512.0,QL3
508.0,QL3
516.0,QL3
506.0,QL3
509.0,QL3
512.0,QL3
512.0,QL3
512.0,QL3
509.0,QL3
510.0,QL4
505.0,QL4
515.0,QL4
511.0,QL4
509.0,QL4
505.0,QL4
510.0,QL4
509.0,QL4
512.0,QL4
511.0,QL4
508.0,QL4
506.0,QL4
515.0,QL4
511.0,QL4
528.0,QL5
511.0,QL5
508.0,QL5
516.0,QL5
509.0,QL5
511.0,QL5
507.0,QL5
507.0,QL5
512.0,QL5
509.0,QL5
515.0,QL5
514.0,QL5
511.0,QL5
543.0,QL5
