fitness,archivo
281.0,BCL1
274.0,BCL1
277.0,BCL1
280.0,BCL1
279.0,BCL1
284.0,BCL1
273.0,BCL1
292.0,BCL1
259.0,BCL1
286.0,BCL1
277.0,BCL1
274.0,BCL1
269.0,BCL1
275.0,BCL1
282.0,BCL1
283.0,BCL1
274.0,BCL1
256.0,BCL1
274.0,BCL1
267.0,BCL1
271.0,BCL1
264.0,BCL1
268.0,BCL1
270.0,BCL1
273.0,BCL1
284.0,BCL1
274.0,BCL1
254.0,QL1
252.0,QL1
251.0,QL1
251.0,QL1
251.0,QL1
253.0,QL1
251.0,QL1
253.0,QL1
255.0,QL1
252.0,QL1
255.0,QL1
252.0,QL1
254.0,QL1
252.0,QL1
252.0,QL2
255.0,QL2
253.0,QL2
255.0,QL2
251.0,QL2
254.0,QL2
258.0,QL2
251.0,QL2
253.0,QL2
252.0,QL2
253.0,QL2
250.0,QL2
254.0,QL2
252.0,QL2
248.0,QL3
252.0,QL3
251.0,QL3
251.0,QL3
246.0,QL3
254.0,QL3
253.0,QL3
253.0,QL3
253.0,QL3
251.0,QL3
251.0,QL3
253.0,QL3
252.0,QL3
254.0,QL3
253.0,QL4
250.0,QL4
253.0,QL4
254.0,QL4
251.0,QL4
250.0,QL4
250.0,QL4
259.0,QL4
253.0,QL4
252.0,QL4
254.0,QL4
253.0,QL4
254.0,QL4
250.0,QL4
254.0,QL5
253.0,QL5
254.0,QL5
254.0,QL5
254.0,QL5
249.0,QL5
253.0,QL5
252.0,QL5
250.0,QL5
253.0,QL5
254.0,QL5
252.0,QL5
253.0,QL5
258.0,QL5
