fitness,archivo
303.0,BCL1
292.0,BCL1
268.0,BCL1
299.0,BCL1
297.0,BCL1
303.0,BCL1
295.0,BCL1
301.0,BCL1
292.0,BCL1
288.0,BCL1
290.0,BCL1
371.0,MIR2
394.0,MIR2
364.0,MIR2
370.0,MIR2
389.0,MIR2
384.0,MIR2
389.0,MIR2
372.0,MIR2
374.0,MIR2
382.0,MIR2
395.0,MIR2
284.0,QL1
280.0,QL1
280.0,QL1
270.0,QL1
274.0,QL1
270.0,QL1
278.0,QL1
274.0,QL1
265.0,QL1
271.0,QL1
262.0,QL1
270.0,QL2
269.0,QL2
271.0,QL2
264.0,QL2
268.0,QL2
269.0,QL2
265.0,QL2
269.0,QL2
265.0,QL2
268.0,QL2
268.0,QL2
270.0,QL3
266.0,QL3
265.0,QL3
266.0,QL3
269.0,QL3
268.0,QL3
272.0,QL3
268.0,QL3
265.0,QL3
269.0,QL3
271.0,QL3
270.0,QL4
274.0,QL4
270.0,QL4
265.0,QL4
271.0,QL4
266.0,QL4
270.0,QL4
271.0,QL4
266.0,QL4
269.0,QL4
264.0,QL4
272.0,QL5
271.0,QL5
267.0,QL5
267.0,QL5
265.0,QL5
268.0,QL5
268.0,QL5
267.0,QL5
273.0,QL5
265.0,QL5
