fitness,archivo
457.0,BCL1
458.0,BCL1
477.0,BCL1
469.0,BCL1
455.0,BCL1
535.0,MIR2
536.0,MIR2
558.0,MIR2
550.0,MIR2
523.0,MIR2
447.0,QL1
444.0,QL1
449.0,QL1
449.0,QL1
449.0,QL1
451.0,QL2
452.0,QL2
452.0,QL2
452.0,QL2
450.0,QL2
449.0,QL3
450.0,QL3
449.0,QL3
449.0,QL3
452.0,QL4
451.0,QL4
447.0,QL4
451.0,QL4
452.0,QL4
449.0,QL5
450.0,QL5
449.0,QL5
451.0,QL5
449.0,QL5
