fitness,archivo
562.0,BCL1
556.0,BCL1
598.0,BCL1
597.0,BCL1
617.0,BCL1
622.0,BCL1
542.0,BCL1
618.0,BCL1
565.0,BCL1
562.0,BCL1
547.0,BCL1
578.0,BCL1
574.0,BCL1
581.0,BCL1
575.0,BCL1
561.0,BCL1
581.0,BCL1
543.0,BCL1
558.0,BCL1
577.0,BCL1
577.0,BCL1
586.0,BCL1
583.0,BCL1
568.0,BCL1
578.0,BCL1
581.0,BCL1
530.0,QL1
530.0,QL1
534.0,QL1
530.0,QL1
529.0,QL1
521.0,QL1
528.0,QL1
529.0,QL1
529.0,QL1
535.0,QL1
522.0,QL1
530.0,QL1
535.0,QL1
530.0,QL2
535.0,QL2
534.0,QL2
534.0,QL2
534.0,QL2
534.0,QL2
527.0,QL2
531.0,QL2
530.0,QL2
535.0,QL2
533.0,QL2
529.0,QL2
526.0,QL2
528.0,QL3
532.0,QL3
527.0,QL3
526.0,QL3
531.0,QL3
525.0,QL3
525.0,QL3
524.0,QL3
536.0,QL3
526.0,QL3
533.0,QL3
536.0,QL3
532.0,QL3
534.0,QL3
530.0,QL4
531.0,QL4
534.0,QL4
530.0,QL4
529.0,QL4
536.0,QL4
530.0,QL4
529.0,QL4
534.0,QL4
532.0,QL4
530.0,QL4
534.0,QL4
532.0,QL4
541.0,QL4
534.0,QL5
535.0,QL5
531.0,QL5
526.0,QL5
536.0,QL5
534.0,QL5
532.0,QL5
532.0,QL5
532.0,QL5
532.0,QL5
535.0,QL5
