fitness,archivo
262.0,BCL1
312.0,BCL1
283.0,BCL1
259.0,BCL1
266.0,BCL1
296.0,BCL1
308.0,BCL1
275.0,BCL1
282.0,BCL1
285.0,BCL1
269.0,BCL1
284.0,BCL1
303.0,BCL1
268.0,BCL1
280.0,BCL1
289.0,BCL1
287.0,BCL1
264.0,BCL1
269.0,BCL1
269.0,BCL1
297.0,BCL1
276.0,BCL1
276.0,BCL1
281.0,BCL1
277.0,BCL1
301.0,BCL1
272.0,BCL1
271.0,BCL1
240.0,QL1
239.0,QL1
239.0,QL1
236.0,QL1
239.0,QL1
242.0,QL1
240.0,QL1
239.0,QL1
241.0,QL1
242.0,QL1
241.0,QL1
251.0,QL1
240.0,QL2
239.0,QL2
238.0,QL2
243.0,QL2
237.0,QL2
238.0,QL2
241.0,QL2
242.0,QL2
234.0,QL2
249.0,QL2
241.0,QL2
242.0,QL3
239.0,QL3
238.0,QL3
241.0,QL3
238.0,QL3
241.0,QL3
241.0,QL3
240.0,QL3
239.0,QL3
239.0,QL3
236.0,QL3
236.0,QL3
241.0,QL4
243.0,QL4
238.0,QL4
238.0,QL4
237.0,QL4
242.0,QL4
242.0,QL4
235.0,QL4
239.0,QL4
238.0,QL4
236.0,QL4
236.0,QL5
241.0,QL5
232.0,QL5
237.0,QL5
239.0,QL5
242.0,QL5
242.0,QL5
242.0,QL5
242.0,QL5
237.0,QL5
239.0,QL5
