fitness,archivo
181.0,BCL1
166.0,BCL1
186.0,BCL1
205.0,BCL1
169.0,BCL1
188.0,BCL1
195.0,BCL1
211.0,BCL1
185.0,BCL1
167.0,BCL1
160.0,BCL1
178.0,BCL1
158.0,BCL1
176.0,BCL1
187.0,BCL1
180.0,BCL1
177.0,BCL1
163.0,BCL1
185.0,BCL1
195.0,BCL1
203.0,BCL1
206.0,BCL1
185.0,BCL1
184.0,BCL1
182.0,BCL1
160.0,BCL1
156.0,BCL1
205.0,BCL1
149.0,QL1
152.0,QL1
151.0,QL1
151.0,QL1
153.0,QL1
153.0,QL1
152.0,QL1
152.0,QL1
154.0,QL1
151.0,QL1
153.0,QL1
149.0,QL1
152.0,QL1
150.0,QL1
150.0,QL2
150.0,QL2
153.0,QL2
150.0,QL2
152.0,QL2
152.0,QL2
152.0,QL2
150.0,QL2
152.0,QL2
152.0,QL2
153.0,QL2
149.0,QL2
151.0,QL2
150.0,QL2
151.0,QL3
152.0,QL3
152.0,QL3
152.0,QL3
152.0,QL3
152.0,QL3
149.0,QL3
151.0,QL3
151.0,QL3
152.0,QL3
154.0,QL3
153.0,QL3
150.0,QL3
152.0,QL3
151.0,QL4
152.0,QL4
153.0,QL4
153.0,QL4
151.0,QL4
151.0,QL4
150.0,QL4
151.0,QL4
152.0,QL4
151.0,QL4
150.0,QL4
154.0,QL4
152.0,QL4
149.0,QL4
155.0,QL5
152.0,QL5
151.0,QL5
152.0,QL5
151.0,QL5
152.0,QL5
149.0,QL5
151.0,QL5
152.0,QL5
151.0,QL5
151.0,QL5
154.0,QL5
152.0,QL5
