fitness,archivo
249.0,BCL1
248.0,BCL1
248.0,BCL1
250.0,BCL1
249.0,BCL1
250.0,BCL1
249.0,BCL1
250.0,BCL1
248.0,BCL1
246.0,BCL1
248.0,BCL1
249.0,BCL1
248.0,BCL1
249.0,BCL1
247.0,BCL1
249.0,BCL1
250.0,BCL1
246.0,BCL1
247.0,BCL1
251.0,BCL1
250.0,BCL1
247.0,BCL1
249.0,BCL1
249.0,BCL1
251.0,BCL1
250.0,BCL1
251.0,BCL1
250.0,BCL1
250.0,QL1
250.0,QL1
251.0,QL1
251.0,QL1
252.0,QL1
250.0,QL1
252.0,QL1
253.0,QL1
253.0,QL1
251.0,QL1
253.0,QL1
249.0,QL1
251.0,QL1
251.0,QL1
252.0,QL2
253.0,QL2
252.0,QL2
251.0,QL2
250.0,QL2
252.0,QL2
252.0,QL2
253.0,QL2
251.0,QL2
251.0,QL2
251.0,QL2
252.0,QL2
249.0,QL2
249.0,QL2
251.0,QL3
253.0,QL3
253.0,QL3
253.0,QL3
251.0,QL3
251.0,QL3
250.0,QL3
252.0,QL3
252.0,QL3
252.0,QL3
248.0,QL3
252.0,QL3
253.0,QL3
250.0,QL3
254.0,QL4
253.0,QL4
250.0,QL4
251.0,QL4
249.0,QL4
248.0,QL4
250.0,QL4
252.0,QL4
251.0,QL4
253.0,QL4
250.0,QL4
252.0,QL4
251.0,QL4
249.0,QL4
249.0,QL5
251.0,QL5
251.0,QL5
252.0,QL5
252.0,QL5
248.0,QL5
252.0,QL5
250.0,QL5
252.0,QL5
247.0,QL5
253.0,QL5
252.0,QL5
252.0,QL5
248.0,QL5
