fitness,archivo
277.0,BCL1
267.0,BCL1
269.0,BCL1
251.0,BCL1
268.0,BCL1
254.0,BCL1
258.0,BCL1
279.0,BCL1
271.0,BCL1
259.0,BCL1
255.0,BCL1
259.0,BCL1
254.0,BCL1
250.0,BCL1
247.0,BCL1
246.0,BCL1
247.0,BCL1
256.0,BCL1
246.0,BCL1
261.0,BCL1
251.0,BCL1
248.0,BCL1
260.0,BCL1
255.0,BCL1
253.0,BCL1
260.0,BCL1
268.0,BCL1
247.0,BCL1
236.0,QL1
238.0,QL1
237.0,QL1
237.0,QL1
239.0,QL1
234.0,QL1
234.0,QL1
236.0,QL1
235.0,QL1
238.0,QL1
233.0,QL1
238.0,QL1
233.0,QL1
237.0,QL2
237.0,QL2
237.0,QL2
230.0,QL2
237.0,QL2
231.0,QL2
233.0,QL2
231.0,QL2
238.0,QL2
235.0,QL2
237.0,QL2
236.0,QL2
235.0,QL2
233.0,QL2
236.0,QL3
235.0,QL3
238.0,QL3
236.0,QL3
236.0,QL3
235.0,QL3
236.0,QL3
237.0,QL3
238.0,QL3
236.0,QL3
235.0,QL3
232.0,QL3
236.0,QL3
232.0,QL3
235.0,QL4
236.0,QL4
238.0,QL4
238.0,QL4
237.0,QL4
237.0,QL4
237.0,QL4
234.0,QL4
236.0,QL4
238.0,QL4
237.0,QL4
235.0,QL4
237.0,QL4
236.0,QL4
236.0,QL5
235.0,QL5
235.0,QL5
237.0,QL5
237.0,QL5
234.0,QL5
234.0,QL5
238.0,QL5
235.0,QL5
239.0,QL5
233.0,QL5
236.0,QL5
237.0,QL5
233.0,QL5
