fitness,archivo
284.0,BCL1
286.0,BCL1
284.0,BCL1
285.0,BCL1
284.0,BCL1
287.0,BCL1
285.0,BCL1
284.0,BCL1
286.0,BCL1
285.0,BCL1
284.0,BCL1
286.0,BCL1
283.0,BCL1
286.0,BCL1
284.0,BCL1
287.0,BCL1
285.0,BCL1
286.0,BCL1
284.0,BCL1
286.0,BCL1
288.0,QL1
285.0,QL1
286.0,QL1
285.0,QL1
287.0,QL1
286.0,QL1
287.0,QL1
286.0,QL1
285.0,QL1
288.0,QL1
288.0,QL1
288.0,QL1
287.0,QL1
286.0,QL1
286.0,QL2
287.0,QL2
286.0,QL2
288.0,QL2
286.0,QL2
288.0,QL2
288.0,QL2
287.0,QL2
289.0,QL2
287.0,QL2
286.0,QL2
290.0,QL2
289.0,QL2
288.0,QL2
287.0,QL3
288.0,QL3
287.0,QL3
287.0,QL3
288.0,QL3
286.0,QL3
287.0,QL3
287.0,QL3
288.0,QL3
288.0,QL3
288.0,QL3
289.0,QL3
289.0,QL3
286.0,QL4
285.0,QL4
285.0,QL4
288.0,QL4
284.0,QL4
283.0,QL4
289.0,QL4
287.0,QL4
287.0,QL4
285.0,QL4
288.0,QL4
288.0,QL4
286.0,QL4
289.0,QL4
290.0,QL5
288.0,QL5
287.0,QL5
287.0,QL5
288.0,QL5
288.0,QL5
289.0,QL5
286.0,QL5
283.0,QL5
289.0,QL5
287.0,QL5
287.0,QL5
283.0,QL5
288.0,QL5
