fitness,archivo
224.0,BCL1
179.0,BCL1
260.0,BCL1
200.0,BCL1
194.0,BCL1
208.0,BCL1
208.0,BCL1
246.0,BCL1
204.0,BCL1
221.0,BCL1
206.0,BCL1
194.0,BCL1
228.0,BCL1
207.0,BCL1
220.0,BCL1
199.0,BCL1
196.0,BCL1
196.0,BCL1
211.0,BCL1
219.0,BCL1
199.0,BCL1
218.0,BCL1
188.0,BCL1
197.0,BCL1
192.0,BCL1
221.0,BCL1
190.0,BCL1
212.0,BCL1
180.0,QL1
177.0,QL1
174.0,QL1
184.0,QL1
178.0,QL1
174.0,QL1
179.0,QL1
186.0,QL1
183.0,QL1
178.0,QL1
184.0,QL1
182.0,QL1
181.0,QL1
177.0,QL1
185.0,QL2
177.0,QL2
181.0,QL2
180.0,QL2
180.0,QL2
180.0,QL2
181.0,QL2
181.0,QL2
180.0,QL2
183.0,QL2
182.0,QL2
181.0,QL2
179.0,QL2
180.0,QL3
181.0,QL3
184.0,QL3
177.0,QL3
183.0,QL3
180.0,QL3
177.0,QL3
184.0,QL3
177.0,QL3
172.0,QL3
179.0,QL3
176.0,QL3
180.0,QL3
175.0,QL3
181.0,QL4
177.0,QL4
179.0,QL4
175.0,QL4
179.0,QL4
177.0,QL4
179.0,QL4
179.0,QL4
181.0,QL4
182.0,QL4
178.0,QL4
180.0,QL4
179.0,QL4
185.0,QL4
181.0,QL5
184.0,QL5
178.0,QL5
182.0,QL5
177.0,QL5
181.0,QL5
182.0,QL5
183.0,QL5
178.0,QL5
177.0,QL5
176.0,QL5
