fitness,archivo
455.0,BCL1
498.0,BCL1
459.0,BCL1
466.0,BCL1
448.0,BCL1
481.0,BCL1
469.0,BCL1
486.0,BCL1
507.0,BCL1
486.0,BCL1
474.0,BCL1
468.0,BCL1
470.0,BCL1
476.0,BCL1
483.0,BCL1
461.0,BCL1
489.0,BCL1
483.0,BCL1
453.0,BCL1
480.0,BCL1
461.0,BCL1
501.0,BCL1
489.0,BCL1
479.0,BCL1
478.0,BCL1
476.0,BCL1
473.0,BCL1
479.0,BCL1
489.0,BCL1
509.0,BCL1
451.0,BCL1
440.0,QL1
441.0,QL1
447.0,QL1
446.0,QL1
443.0,QL1
444.0,QL1
449.0,QL1
449.0,QL1
443.0,QL1
447.0,QL1
448.0,QL1
443.0,QL1
442.0,QL1
444.0,QL1
446.0,QL1
442.0,QL1
442.0,QL1
448.0,QL2
440.0,QL2
446.0,QL2
447.0,QL2
440.0,QL2
450.0,QL2
448.0,QL2
449.0,QL2
457.0,QL2
442.0,QL2
449.0,QL2
449.0,QL2
447.0,QL2
446.0,QL2
446.0,QL2
446.0,QL2
447.0,QL3
448.0,QL3
437.0,QL3
450.0,QL3
442.0,QL3
438.0,QL3
458.0,QL3
448.0,QL3
444.0,QL3
445.0,QL3
447.0,QL3
447.0,QL3
449.0,QL3
446.0,QL3
437.0,QL3
438.0,QL4
450.0,QL4
444.0,QL4
446.0,QL4
448.0,QL4
439.0,QL4
451.0,QL4
444.0,QL4
447.0,QL4
444.0,QL4
446.0,QL4
448.0,QL4
443.0,QL4
446.0,QL4
445.0,QL4
440.0,QL4
447.0,QL4
444.0,QL4
445.0,QL4
446.0,QL4
443.0,QL5
441.0,QL5
444.0,QL5
440.0,QL5
449.0,QL5
448.0,QL5
447.0,QL5
443.0,QL5
450.0,QL5
449.0,QL5
439.0,QL5
446.0,QL5
448.0,QL5
443.0,QL5
