fitness,archivo
678.0,BCL1
641.0,BCL1
621.0,BCL1
628.0,BCL1
636.0,BCL1
591.0,BCL1
622.0,BCL1
628.0,BCL1
649.0,BCL1
619.0,BCL1
631.0,BCL1
602.0,BCL1
651.0,BCL1
629.0,BCL1
681.0,BCL1
598.0,BCL1
642.0,BCL1
627.0,BCL1
644.0,BCL1
680.0,BCL1
635.0,BCL1
636.0,BCL1
604.0,BCL1
704.0,BCL1
638.0,BCL1
621.0,BCL1
611.0,BCL1
647.0,BCL1
617.0,BCL1
634.0,BCL1
625.0,BCL1
601.0,QL1
595.0,QL1
587.0,QL1
589.0,QL1
591.0,QL1
601.0,QL1
586.0,QL1
596.0,QL1
586.0,QL1
592.0,QL1
596.0,QL1
579.0,QL1
593.0,QL1
583.0,QL1
578.0,QL1
590.0,QL1
594.0,QL1
580.0,QL1
591.0,QL1
574.0,QL1
581.0,QL1
584.0,QL2
589.0,QL2
602.0,QL2
595.0,QL2
592.0,QL2
596.0,QL2
578.0,QL2
573.0,QL2
594.0,QL2
583.0,QL2
603.0,QL2
590.0,QL2
579.0,QL2
579.0,QL2
583.0,QL2
589.0,QL2
591.0,QL2
593.0,QL2
586.0,QL2
577.0,QL2
577.0,QL2
581.0,QL3
591.0,QL3
599.0,QL3
595.0,QL3
593.0,QL3
595.0,QL3
578.0,QL3
577.0,QL3
588.0,QL3
599.0,QL3
588.0,QL3
591.0,QL3
591.0,QL3
583.0,QL3
586.0,QL3
584.0,QL3
594.0,QL3
585.0,QL3
595.0,QL3
588.0,QL3
581.0,QL3
587.0,QL4
598.0,QL4
598.0,QL4
597.0,QL4
602.0,QL4
584.0,QL4
581.0,QL4
594.0,QL4
586.0,QL4
590.0,QL4
586.0,QL4
594.0,QL4
591.0,QL4
576.0,QL4
584.0,QL4
591.0,QL4
592.0,QL4
596.0,QL4
590.0,QL4
600.0,QL4
600.0,QL4
594.0,QL5
592.0,QL5
588.0,QL5
579.0,QL5
586.0,QL5
594.0,QL5
578.0,QL5
591.0,QL5
593.0,QL5
589.0,QL5
595.0,QL5
588.0,QL5
589.0,QL5
583.0,QL5
584.0,QL5
568.0,QL5
596.0,QL5
590.0,QL5
598.0,QL5
582.0,QL5
