fitness,archivo
369.0,BCL1
351.0,BCL1
341.0,BCL1
365.0,BCL1
365.0,BCL1
366.0,BCL1
364.0,BCL1
362.0,BCL1
371.0,BCL1
384.0,BCL1
392.0,BCL1
361.0,BCL1
352.0,BCL1
386.0,BCL1
357.0,BCL1
358.0,BCL1
353.0,BCL1
347.0,BCL1
352.0,BCL1
374.0,BCL1
373.0,BCL1
368.0,BCL1
349.0,BCL1
346.0,BCL1
350.0,BCL1
355.0,BCL1
384.0,BCL1
379.0,BCL1
337.0,QL1
333.0,QL1
332.0,QL1
336.0,QL1
331.0,QL1
331.0,QL1
341.0,QL1
332.0,QL1
329.0,QL1
334.0,QL1
333.0,QL1
332.0,QL1
333.0,QL1
333.0,QL1
336.0,QL2
331.0,QL2
332.0,QL2
335.0,QL2
326.0,QL2
325.0,QL2
331.0,QL2
336.0,QL2
335.0,QL2
336.0,QL2
327.0,QL2
330.0,QL2
344.0,QL2
327.0,QL3
331.0,QL3
333.0,QL3
331.0,QL3
334.0,QL3
329.0,QL3
335.0,QL3
332.0,QL3
330.0,QL3
332.0,QL3
329.0,QL3
333.0,QL3
334.0,QL3
333.0,QL3
333.0,QL4
327.0,QL4
335.0,QL4
333.0,QL4
331.0,QL4
329.0,QL4
329.0,QL4
329.0,QL4
332.0,QL4
333.0,QL4
332.0,QL4
336.0,QL4
337.0,QL4
338.0,QL4
335.0,QL5
330.0,QL5
323.0,QL5
333.0,QL5
332.0,QL5
336.0,QL5
333.0,QL5
335.0,QL5
333.0,QL5
336.0,QL5
332.0,QL5
334.0,QL5
331.0,QL5
337.0,QL5
