fitness,archivo
328.0,BCL1
324.0,BCL1
327.0,BCL1
320.0,BCL1
323.0,BCL1
324.0,BCL1
322.0,BCL1
328.0,BCL1
324.0,BCL1
325.0,BCL1
328.0,BCL1
326.0,BCL1
326.0,BCL1
326.0,BCL1
325.0,BCL1
323.0,BCL1
329.0,BCL1
326.0,BCL1
318.0,BCL1
326.0,BCL1
326.0,BCL1
328.0,BCL1
324.0,BCL1
322.0,BCL1
332.0,QL1
332.0,QL1
326.0,QL1
321.0,QL1
328.0,QL1
327.0,QL1
332.0,QL1
329.0,QL1
329.0,QL1
328.0,QL1
329.0,QL1
329.0,QL1
325.0,QL2
332.0,QL2
332.0,QL2
330.0,QL2
327.0,QL2
333.0,QL2
330.0,QL2
330.0,QL2
331.0,QL2
328.0,QL2
331.0,QL2
331.0,QL2
330.0,QL3
328.0,QL3
326.0,QL3
327.0,QL3
330.0,QL3
331.0,QL3
331.0,QL3
330.0,QL3
332.0,QL3
331.0,QL3
330.0,QL3
327.0,QL3
333.0,QL3
332.0,QL3
331.0,QL4
328.0,QL4
331.0,QL4
328.0,QL4
328.0,QL4
327.0,QL4
329.0,QL4
331.0,QL4
331.0,QL4
329.0,QL4
332.0,QL4
323.0,QL4
324.0,QL4
330.0,QL5
330.0,QL5
329.0,QL5
328.0,QL5
330.0,QL5
330.0,QL5
325.0,QL5
330.0,QL5
328.0,QL5
331.0,QL5
327.0,QL5
331.0,QL5
330.0,QL5
