fitness,archivo
569.0,BCL1
565.0,BCL1
571.0,BCL1
567.0,BCL1
561.0,BCL1
569.0,BCL1
563.0,BCL1
567.0,BCL1
570.0,BCL1
565.0,BCL1
567.0,BCL1
569.0,BCL1
566.0,BCL1
576.0,BCL1
565.0,BCL1
571.0,BCL1
569.0,BCL1
568.0,BCL1
568.0,BCL1
567.0,BCL1
568.0,BCL1
570.0,BCL1
569.0,BCL1
568.0,BCL1
567.0,BCL1
570.0,BCL1
568.0,BCL1
571.0,BCL1
566.0,BCL1
567.0,BCL1
562.0,BCL1
575.0,QL1
567.0,QL1
581.0,QL1
574.0,QL1
575.0,QL1
581.0,QL1
576.0,QL1
575.0,QL1
577.0,QL1
581.0,QL1
582.0,QL1
574.0,QL1
583.0,QL1
571.0,QL1
569.0,QL1
567.0,QL1
576.0,QL1
585.0,QL1
574.0,QL1
579.0,QL1
581.0,QL1
570.0,QL2
577.0,QL2
580.0,QL2
573.0,QL2
579.0,QL2
571.0,QL2
584.0,QL2
594.0,QL2
577.0,QL2
579.0,QL2
569.0,QL2
575.0,QL2
573.0,QL2
573.0,QL2
569.0,QL2
584.0,QL2
576.0,QL2
573.0,QL2
581.0,QL2
581.0,QL2
578.0,QL2
567.0,QL3
573.0,QL3
582.0,QL3
578.0,QL3
571.0,QL3
576.0,QL3
581.0,QL3
572.0,QL3
579.0,QL3
581.0,QL3
576.0,QL3
571.0,QL3
567.0,QL3
571.0,QL3
577.0,QL3
581.0,QL3
578.0,QL3
580.0,QL3
576.0,QL3
569.0,QL4
578.0,QL4
581.0,QL4
572.0,QL4
574.0,QL4
584.0,QL4
578.0,QL4
581.0,QL4
571.0,QL4
581.0,QL4
566.0,QL4
578.0,QL4
585.0,QL4
577.0,QL4
583.0,QL4
573.0,QL4
578.0,QL4
568.0,QL5
575.0,QL5
574.0,QL5
576.0,QL5
577.0,QL5
579.0,QL5
579.0,QL5
576.0,QL5
584.0,QL5
582.0,QL5
580.0,QL5
580.0,QL5
580.0,QL5
585.0,QL5
585.0,QL5
577.0,QL5
581.0,QL5
