fitness,archivo
149.0,BCL1
145.0,BCL1
148.0,BCL1
149.0,BCL1
147.0,BCL1
150.0,BCL1
147.0,BCL1
147.0,BCL1
147.0,BCL1
147.0,BCL1
148.0,BCL1
147.0,BCL1
149.0,BCL1
149.0,BCL1
148.0,BCL1
147.0,BCL1
148.0,BCL1
148.0,BCL1
148.0,BCL1
149.0,BCL1
148.0,BCL1
147.0,BCL1
147.0,BCL1
147.0,BCL1
149.0,BCL1
147.0,BCL1
149.0,BCL1
148.0,BCL1
150.0,QL1
148.0,QL1
147.0,QL1
149.0,QL1
150.0,QL1
149.0,QL1
149.0,QL1
149.0,QL1
148.0,QL1
150.0,QL1
150.0,QL1
149.0,QL1
148.0,QL1
149.0,QL1
150.0,QL2
149.0,QL2
150.0,QL2
151.0,QL2
151.0,QL2
151.0,QL2
149.0,QL2
151.0,QL2
150.0,QL2
147.0,QL2
147.0,QL2
149.0,QL2
147.0,QL2
150.0,QL3
149.0,QL3
149.0,QL3
151.0,QL3
150.0,QL3
149.0,QL3
149.0,QL3
150.0,QL3
151.0,QL3
151.0,QL3
151.0,QL3
151.0,QL3
149.0,QL3
149.0,QL3
152.0,QL4
150.0,QL4
149.0,QL4
151.0,QL4
149.0,QL4
147.0,QL4
151.0,QL4
154.0,QL4
149.0,QL4
151.0,QL4
150.0,QL4
151.0,QL4
149.0,QL4
151.0,QL4
147.0,QL5
149.0,QL5
150.0,QL5
149.0,QL5
149.0,QL5
149.0,QL5
149.0,QL5
148.0,QL5
151.0,QL5
150.0,QL5
150.0,QL5
151.0,QL5
150.0,QL5
149.0,QL5
