fitness,archivo
498.0,BCL1
503.0,BCL1
502.0,BCL1
502.0,BCL1
500.0,BCL1
503.0,BCL1
502.0,BCL1
501.0,BCL1
503.0,BCL1
503.0,BCL1
499.0,BCL1
501.0,BCL1
501.0,BCL1
502.0,BCL1
502.0,BCL1
503.0,BCL1
502.0,BCL1
506.0,BCL1
506.0,BCL1
506.0,BCL1
502.0,BCL1
497.0,BCL1
505.0,BCL1
501.0,BCL1
501.0,BCL1
499.0,BCL1
499.0,BCL1
502.0,BCL1
500.0,QL1
504.0,QL1
503.0,QL1
507.0,QL1
501.0,QL1
509.0,QL1
503.0,QL1
509.0,QL1
498.0,QL1
503.0,QL1
504.0,QL1
506.0,QL1
504.0,QL1
510.0,QL1
507.0,QL2
498.0,QL2
502.0,QL2
502.0,QL2
506.0,QL2
509.0,QL2
503.0,QL2
507.0,QL2
508.0,QL2
503.0,QL2
504.0,QL2
502.0,QL2
511.0,QL2
502.0,QL2
506.0,QL3
505.0,QL3
504.0,QL3
504.0,QL3
504.0,QL3
506.0,QL3
508.0,QL3
502.0,QL3
501.0,QL3
510.0,QL3
510.0,QL3
503.0,QL3
507.0,QL3
502.0,QL3
504.0,QL4
507.0,QL4
505.0,QL4
509.0,QL4
508.0,QL4
506.0,QL4
505.0,QL4
506.0,QL4
502.0,QL4
503.0,QL4
507.0,QL4
507.0,QL4
505.0,QL4
508.0,QL4
507.0,QL5
511.0,QL5
502.0,QL5
508.0,QL5
504.0,QL5
507.0,QL5
507.0,QL5
509.0,QL5
506.0,QL5
502.0,QL5
511.0,QL5
508.0,QL5
502.0,QL5
506.0,QL5
