fitness,archivo
436.0,BCL1
435.0,BCL1
434.0,BCL1
436.0,BCL1
436.0,BCL1
436.0,BCL1
436.0,BCL1
434.0,BCL1
433.0,BCL1
436.0,BCL1
433.0,BCL1
434.0,BCL1
437.0,BCL1
436.0,BCL1
436.0,BCL1
433.0,BCL1
435.0,BCL1
434.0,BCL1
435.0,BCL1
434.0,BCL1
432.0,BCL1
434.0,BCL1
433.0,BCL1
435.0,BCL1
435.0,BCL1
434.0,BCL1
435.0,BCL1
437.0,BCL1
436.0,BCL1
435.0,BCL1
437.0,BCL1
451.0,QL1
439.0,QL1
442.0,QL1
440.0,QL1
443.0,QL1
444.0,QL1
449.0,QL1
443.0,QL1
439.0,QL1
440.0,QL1
447.0,QL1
438.0,QL1
445.0,QL1
436.0,QL1
450.0,QL1
435.0,QL2
435.0,QL2
443.0,QL2
444.0,QL2
446.0,QL2
442.0,QL2
442.0,QL2
440.0,QL2
442.0,QL2
444.0,QL2
434.0,QL2
440.0,QL2
438.0,QL2
447.0,QL2
448.0,QL2
448.0,QL2
443.0,QL2
439.0,QL3
441.0,QL3
441.0,QL3
441.0,QL3
450.0,QL3
442.0,QL3
448.0,QL3
442.0,QL3
441.0,QL3
449.0,QL3
438.0,QL3
445.0,QL3
443.0,QL3
446.0,QL3
439.0,QL3
439.0,QL3
436.0,QL4
446.0,QL4
447.0,QL4
439.0,QL4
442.0,QL4
447.0,QL4
438.0,QL4
436.0,QL4
446.0,QL4
438.0,QL4
439.0,QL4
438.0,QL5
440.0,QL5
442.0,QL5
446.0,QL5
446.0,QL5
443.0,QL5
438.0,QL5
438.0,QL5
439.0,QL5
439.0,QL5
439.0,QL5
441.0,QL5
447.0,QL5
444.0,QL5
446.0,QL5
