fitness,archivo
439.0,BCL1
441.0,BCL1
439.0,BCL1
437.0,BCL1
436.0,BCL1
436.0,BCL1
438.0,BCL1
439.0,BCL1
438.0,BCL1
437.0,BCL1
437.0,BCL1
439.0,BCL1
439.0,BCL1
437.0,BCL1
439.0,BCL1
439.0,BCL1
439.0,BCL1
440.0,BCL1
440.0,BCL1
437.0,BCL1
439.0,BCL1
442.0,BCL1
436.0,BCL1
436.0,BCL1
436.0,BCL1
438.0,BCL1
439.0,BCL1
443.0,QL1
442.0,QL1
442.0,QL1
442.0,QL1
442.0,QL1
446.0,QL1
445.0,QL1
443.0,QL1
444.0,QL1
441.0,QL1
442.0,QL1
443.0,QL1
438.0,QL1
442.0,QL1
441.0,QL1
443.0,QL2
440.0,QL2
438.0,QL2
443.0,QL2
444.0,QL2
437.0,QL2
438.0,QL2
447.0,QL2
447.0,QL2
448.0,QL2
442.0,QL2
443.0,QL3
440.0,QL3
444.0,QL3
443.0,QL3
443.0,QL3
443.0,QL3
444.0,QL3
443.0,QL3
442.0,QL3
443.0,QL3
442.0,QL3
441.0,QL4
443.0,QL4
440.0,QL4
441.0,QL4
444.0,QL4
444.0,QL4
444.0,QL4
440.0,QL4
441.0,QL4
438.0,QL4
443.0,QL4
441.0,QL4
443.0,QL4
442.0,QL4
449.0,QL5
443.0,QL5
442.0,QL5
439.0,QL5
442.0,QL5
438.0,QL5
442.0,QL5
444.0,QL5
440.0,QL5
440.0,QL5
442.0,QL5
440.0,QL5
444.0,QL5
440.0,QL5
