fitness,archivo
246.0,BCL1
244.0,BCL1
246.0,BCL1
245.0,BCL1
246.0,BCL1
249.0,BCL1
249.0,BCL1
246.0,BCL1
245.0,BCL1
246.0,BCL1
244.0,BCL1
250.0,BCL1
247.0,BCL1
247.0,BCL1
248.0,BCL1
246.0,BCL1
247.0,BCL1
250.0,BCL1
249.0,BCL1
242.0,BCL1
247.0,BCL1
249.0,BCL1
246.0,BCL1
250.0,BCL1
248.0,BCL1
247.0,BCL1
247.0,BCL1
248.0,BCL1
250.0,QL1
252.0,QL1
250.0,QL1
251.0,QL1
254.0,QL1
252.0,QL1
251.0,QL1
248.0,QL1
249.0,QL1
250.0,QL1
253.0,QL1
252.0,QL1
251.0,QL1
251.0,QL1
246.0,QL2
252.0,QL2
249.0,QL2
251.0,QL2
253.0,QL2
253.0,QL2
253.0,QL2
244.0,QL2
248.0,QL2
252.0,QL2
252.0,QL2
252.0,QL2
252.0,QL2
254.0,QL2
249.0,QL3
252.0,QL3
253.0,QL3
251.0,QL3
250.0,QL3
253.0,QL3
252.0,QL3
244.0,QL3
252.0,QL3
253.0,QL3
251.0,QL3
249.0,QL3
255.0,QL3
252.0,QL3
249.0,QL4
254.0,QL4
253.0,QL4
250.0,QL4
252.0,QL4
252.0,QL4
254.0,QL4
253.0,QL4
249.0,QL4
247.0,QL4
254.0,QL4
253.0,QL4
252.0,QL4
252.0,QL4
249.0,QL5
248.0,QL5
251.0,QL5
251.0,QL5
249.0,QL5
252.0,QL5
251.0,QL5
248.0,QL5
251.0,QL5
251.0,QL5
253.0,QL5
251.0,QL5
252.0,QL5
251.0,QL5
