fitness,archivo
210.0,BCL1
193.0,BCL1
178.0,BCL1
176.0,BCL1
189.0,BCL1
195.0,BCL1
180.0,BCL1
182.0,BCL1
179.0,BCL1
189.0,BCL1
183.0,BCL1
178.0,BCL1
191.0,BCL1
184.0,BCL1
187.0,BCL1
182.0,BCL1
210.0,BCL1
184.0,BCL1
176.0,BCL1
160.0,BCL1
201.0,BCL1
172.0,BCL1
174.0,BCL1
199.0,BCL1
208.0,BCL1
206.0,BCL1
168.0,BCL1
176.0,BCL1
145.0,QL1
149.0,QL1
151.0,QL1
150.0,QL1
150.0,QL1
152.0,QL1
159.0,QL1
149.0,QL1
151.0,QL1
151.0,QL1
151.0,QL1
150.0,QL1
151.0,QL1
149.0,QL1
151.0,QL2
151.0,QL2
149.0,QL2
149.0,QL2
151.0,QL2
151.0,QL2
172.0,QL2
151.0,QL2
150.0,QL2
151.0,QL2
148.0,QL2
150.0,QL2
151.0,QL2
150.0,QL3
149.0,QL3
149.0,QL3
151.0,QL3
151.0,QL3
149.0,QL3
150.0,QL3
148.0,QL3
149.0,QL3
152.0,QL3
150.0,QL3
149.0,QL3
150.0,QL3
156.0,QL3
151.0,QL4
150.0,QL4
150.0,QL4
148.0,QL4
151.0,QL4
151.0,QL4
150.0,QL4
151.0,QL4
149.0,QL4
151.0,QL4
151.0,QL4
150.0,QL4
151.0,QL4
151.0,QL4
151.0,QL5
151.0,QL5
150.0,QL5
149.0,QL5
149.0,QL5
151.0,QL5
149.0,QL5
151.0,QL5
149.0,QL5
149.0,QL5
150.0,QL5
151.0,QL5
151.0,QL5
152.0,QL5
