fitness,archivo
617.0,BCL1
601.0,BCL1
579.0,BCL1
538.0,BCL1
550.0,BCL1
566.0,BCL1
601.0,BCL1
595.0,BCL1
573.0,BCL1
601.0,BCL1
581.0,BCL1
563.0,BCL1
621.0,BCL1
590.0,BCL1
583.0,BCL1
586.0,BCL1
579.0,BCL1
578.0,BCL1
572.0,BCL1
569.0,BCL1
593.0,BCL1
595.0,BCL1
608.0,BCL1
594.0,BCL1
575.0,BCL1
605.0,BCL1
575.0,BCL1
574.0,BCL1
588.0,BCL1
604.0,BCL1
616.0,BCL1
546.0,QL1
547.0,QL1
545.0,QL1
543.0,QL1
541.0,QL1
551.0,QL1
535.0,QL1
563.0,QL1
543.0,QL1
544.0,QL1
542.0,QL1
538.0,QL1
554.0,QL1
550.0,QL1
546.0,QL1
548.0,QL1
545.0,QL1
543.0,QL1
535.0,QL2
543.0,QL2
537.0,QL2
534.0,QL2
538.0,QL2
538.0,QL2
547.0,QL2
535.0,QL2
537.0,QL2
542.0,QL2
547.0,QL2
548.0,QL2
545.0,QL2
556.0,QL2
546.0,QL2
542.0,QL2
542.0,QL2
542.0,QL2
539.0,QL2
546.0,QL2
548.0,QL2
541.0,QL3
544.0,QL3
550.0,QL3
532.0,QL3
548.0,QL3
546.0,QL3
536.0,QL3
540.0,QL3
548.0,QL3
547.0,QL3
535.0,QL3
542.0,QL3
547.0,QL3
541.0,QL3
535.0,QL3
548.0,QL3
550.0,QL3
548.0,QL3
540.0,QL3
539.0,QL3
550.0,QL4
550.0,QL4
543.0,QL4
541.0,QL4
549.0,QL4
543.0,QL4
540.0,QL4
545.0,QL4
552.0,QL4
545.0,QL4
548.0,QL4
531.0,QL4
550.0,QL4
536.0,QL4
542.0,QL4
551.0,QL4
549.0,QL4
547.0,QL4
540.0,QL4
537.0,QL4
548.0,QL4
549.0,QL5
553.0,QL5
542.0,QL5
539.0,QL5
549.0,QL5
531.0,QL5
542.0,QL5
550.0,QL5
549.0,QL5
551.0,QL5
551.0,QL5
532.0,QL5
540.0,QL5
521.0,QL5
547.0,QL5
548.0,QL5
549.0,QL5
553.0,QL5
547.0,QL5
550.0,QL5
535.0,QL5
