fitness,archivo
273.0,BCL1
252.0,BCL1
264.0,BCL1
259.0,BCL1
248.0,BCL1
242.0,BCL1
239.0,BCL1
260.0,BCL1
240.0,BCL1
278.0,BCL1
241.0,BCL1
260.0,BCL1
248.0,BCL1
238.0,BCL1
243.0,BCL1
262.0,BCL1
261.0,BCL1
247.0,BCL1
240.0,BCL1
270.0,BCL1
274.0,BCL1
256.0,BCL1
248.0,BCL1
250.0,BCL1
262.0,BCL1
259.0,BCL1
248.0,BCL1
247.0,BCL1
236.0,QL1
234.0,QL1
231.0,QL1
236.0,QL1
232.0,QL1
234.0,QL1
242.0,QL1
234.0,QL1
232.0,QL1
234.0,QL1
234.0,QL1
234.0,QL1
234.0,QL1
233.0,QL1
233.0,QL2
232.0,QL2
237.0,QL2
233.0,QL2
235.0,QL2
235.0,QL2
234.0,QL2
234.0,QL2
234.0,QL2
233.0,QL2
235.0,QL2
238.0,QL2
234.0,QL3
233.0,QL3
236.0,QL3
235.0,QL3
233.0,QL3
233.0,QL3
235.0,QL3
234.0,QL3
232.0,QL3
234.0,QL3
234.0,QL3
235.0,QL3
235.0,QL3
235.0,QL3
236.0,QL4
235.0,QL4
233.0,QL4
231.0,QL4
233.0,QL4
234.0,QL4
234.0,QL4
233.0,QL4
233.0,QL4
234.0,QL4
236.0,QL4
235.0,QL4
234.0,QL4
236.0,QL4
233.0,QL5
233.0,QL5
233.0,QL5
233.0,QL5
235.0,QL5
233.0,QL5
238.0,QL5
234.0,QL5
232.0,QL5
234.0,QL5
234.0,QL5
234.0,QL5
233.0,QL5
237.0,QL5
