fitness,archivo
246.0,BCL1
272.0,BCL1
250.0,BCL1
266.0,BCL1
253.0,BCL1
249.0,BCL1
244.0,BCL1
252.0,BCL1
245.0,BCL1
244.0,BCL1
256.0,BCL1
249.0,BCL1
246.0,BCL1
256.0,BCL1
254.0,BCL1
262.0,BCL1
274.0,BCL1
254.0,BCL1
246.0,BCL1
249.0,BCL1
269.0,BCL1
241.0,BCL1
248.0,BCL1
249.0,BCL1
244.0,BCL1
283.0,BCL1
237.0,BCL1
254.0,BCL1
228.0,QL1
230.0,QL1
232.0,QL1
227.0,QL1
226.0,QL1
229.0,QL1
231.0,QL1
229.0,QL1
232.0,QL1
224.0,QL1
227.0,QL1
230.0,QL1
231.0,QL1
229.0,QL1
230.0,QL2
228.0,QL2
227.0,QL2
230.0,QL2
224.0,QL2
230.0,QL2
228.0,QL2
228.0,QL2
231.0,QL2
228.0,QL2
227.0,QL2
228.0,QL2
230.0,QL3
228.0,QL3
226.0,QL3
234.0,QL3
228.0,QL3
225.0,QL3
224.0,QL3
226.0,QL3
228.0,QL3
227.0,QL3
226.0,QL3
226.0,QL4
228.0,QL4
227.0,QL4
231.0,QL4
221.0,QL4
225.0,QL4
226.0,QL4
229.0,QL4
229.0,QL4
228.0,QL4
229.0,QL4
228.0,QL5
228.0,QL5
227.0,QL5
232.0,QL5
229.0,QL5
227.0,QL5
227.0,QL5
228.0,QL5
