fitness,archivo
241.0,BCL1
233.0,BCL1
250.0,BCL1
245.0,BCL1
239.0,BCL1
255.0,BCL1
232.0,BCL1
240.0,BCL1
234.0,BCL1
255.0,BCL1
236.0,BCL1
222.0,BCL1
244.0,BCL1
243.0,BCL1
226.0,BCL1
234.0,BCL1
235.0,BCL1
238.0,BCL1
233.0,BCL1
243.0,BCL1
223.0,BCL1
229.0,BCL1
236.0,BCL1
233.0,BCL1
239.0,BCL1
245.0,BCL1
243.0,BCL1
240.0,BCL1
215.0,QL1
220.0,QL1
220.0,QL1
221.0,QL1
219.0,QL1
218.0,QL1
221.0,QL1
220.0,QL1
219.0,QL1
219.0,QL1
217.0,QL1
217.0,QL1
221.0,QL1
220.0,QL1
219.0,QL2
219.0,QL2
216.0,QL2
220.0,QL2
217.0,QL2
219.0,QL2
223.0,QL2
224.0,QL2
220.0,QL2
220.0,QL2
218.0,QL2
220.0,QL2
219.0,QL2
219.0,QL2
220.0,QL3
219.0,QL3
219.0,QL3
220.0,QL3
220.0,QL3
221.0,QL3
223.0,QL3
225.0,QL3
219.0,QL3
219.0,QL3
216.0,QL3
218.0,QL3
218.0,QL3
221.0,QL3
218.0,QL4
221.0,QL4
217.0,QL4
218.0,QL4
220.0,QL4
219.0,QL4
220.0,QL4
218.0,QL4
220.0,QL4
220.0,QL4
220.0,QL4
218.0,QL4
216.0,QL4
218.0,QL4
217.0,QL5
218.0,QL5
221.0,QL5
218.0,QL5
215.0,QL5
218.0,QL5
226.0,QL5
217.0,QL5
219.0,QL5
222.0,QL5
219.0,QL5
220.0,QL5
219.0,QL5
224.0,QL5
