fitness,archivo
323.0,BCL1
312.0,BCL1
341.0,BCL1
327.0,BCL1
333.0,BCL1
331.0,BCL1
319.0,BCL1
337.0,BCL1
323.0,BCL1
314.0,BCL1
317.0,BCL1
314.0,BCL1
328.0,BCL1
311.0,BCL1
315.0,BCL1
316.0,BCL1
322.0,BCL1
330.0,BCL1
334.0,BCL1
315.0,BCL1
350.0,BCL1
330.0,BCL1
336.0,BCL1
315.0,BCL1
315.0,BCL1
337.0,BCL1
313.0,BCL1
288.0,QL1
295.0,QL1
296.0,QL1
294.0,QL1
292.0,QL1
294.0,QL1
297.0,QL1
288.0,QL1
294.0,QL1
289.0,QL1
298.0,QL1
290.0,QL1
290.0,QL1
292.0,QL1
286.0,QL2
295.0,QL2
297.0,QL2
291.0,QL2
295.0,QL2
288.0,QL2
297.0,QL2
288.0,QL2
284.0,QL2
294.0,QL2
292.0,QL2
295.0,QL2
291.0,QL2
293.0,QL3
289.0,QL3
293.0,QL3
291.0,QL3
293.0,QL3
294.0,QL3
292.0,QL3
299.0,QL3
294.0,QL3
298.0,QL3
296.0,QL3
289.0,QL3
293.0,QL4
295.0,QL4
296.0,QL4
293.0,QL4
293.0,QL4
288.0,QL4
293.0,QL4
296.0,QL4
295.0,QL4
292.0,QL4
294.0,QL4
292.0,QL4
288.0,QL4
294.0,QL5
297.0,QL5
286.0,QL5
294.0,QL5
301.0,QL5
296.0,QL5
286.0,QL5
288.0,QL5
288.0,QL5
295.0,QL5
298.0,QL5
290.0,QL5
291.0,QL5
