fitness,archivo
172.0,BCL1
168.0,BCL1
172.0,BCL1
170.0,BCL1
169.0,BCL1
168.0,BCL1
172.0,BCL1
175.0,BCL1
174.0,BCL1
172.0,BCL1
170.0,BCL1
170.0,BCL1
171.0,BCL1
169.0,BCL1
167.0,BCL1
168.0,BCL1
171.0,BCL1
168.0,BCL1
172.0,BCL1
167.0,BCL1
173.0,BCL1
180.0,QL1
176.0,QL1
177.0,QL1
176.0,QL1
178.0,QL1
174.0,QL1
176.0,QL1
178.0,QL1
181.0,QL1
179.0,QL1
178.0,QL1
178.0,QL1
174.0,QL2
171.0,QL2
179.0,QL2
175.0,QL2
180.0,QL2
177.0,QL2
178.0,QL2
176.0,QL2
179.0,QL2
178.0,QL2
181.0,QL2
175.0,QL2
181.0,QL2
178.0,QL3
177.0,QL3
179.0,QL3
175.0,QL3
178.0,QL3
170.0,QL3
168.0,QL3
173.0,QL3
175.0,QL3
177.0,QL3
180.0,QL3
176.0,QL3
176.0,QL4
173.0,QL4
178.0,QL4
175.0,QL4
180.0,QL4
179.0,QL4
178.0,QL4
179.0,QL4
181.0,QL4
174.0,QL4
176.0,QL4
178.0,QL4
180.0,QL4
177.0,QL4
179.0,QL5
177.0,QL5
177.0,QL5
174.0,QL5
177.0,QL5
175.0,QL5
179.0,QL5
179.0,QL5
179.0,QL5
178.0,QL5
173.0,QL5
179.0,QL5
177.0,QL5
