fitness,archivo
250.0,BCL1
193.0,BCL1
204.0,BCL1
200.0,BCL1
199.0,BCL1
207.0,BCL1
199.0,BCL1
198.0,BCL1
222.0,BCL1
213.0,BCL1
228.0,BCL1
236.0,BCL1
211.0,BCL1
262.0,BCL1
220.0,BCL1
212.0,BCL1
233.0,BCL1
201.0,BCL1
262.0,BCL1
211.0,BCL1
193.0,BCL1
211.0,BCL1
215.0,BCL1
194.0,BCL1
188.0,BCL1
198.0,BCL1
205.0,BCL1
197.0,BCL1
179.0,QL1
183.0,QL1
186.0,QL1
182.0,QL1
185.0,QL1
183.0,QL1
187.0,QL1
177.0,QL1
183.0,QL1
186.0,QL1
181.0,QL1
185.0,QL1
181.0,QL1
179.0,QL1
179.0,QL2
188.0,QL2
183.0,QL2
185.0,QL2
185.0,QL2
184.0,QL2
186.0,QL2
185.0,QL2
185.0,QL2
178.0,QL2
181.0,QL2
181.0,QL2
183.0,QL2
173.0,QL2
173.0,QL3
182.0,QL3
185.0,QL3
186.0,QL3
184.0,QL3
185.0,QL3
182.0,QL3
182.0,QL3
186.0,QL3
185.0,QL3
186.0,QL3
182.0,QL3
187.0,QL3
175.0,QL3
181.0,QL4
182.0,QL4
186.0,QL4
188.0,QL4
186.0,QL4
185.0,QL4
173.0,QL4
181.0,QL4
186.0,QL4
184.0,QL4
186.0,QL4
183.0,QL4
176.0,QL4
179.0,QL4
185.0,QL5
181.0,QL5
185.0,QL5
185.0,QL5
185.0,QL5
180.0,QL5
179.0,QL5
184.0,QL5
179.0,QL5
181.0,QL5
186.0,QL5
187.0,QL5
185.0,QL5
179.0,QL5
