fitness,archivo
625.0,BCL1
615.0,BCL1
573.0,BCL1
611.0,BCL1
590.0,BCL1
604.0,BCL1
574.0,BCL1
589.0,BCL1
609.0,BCL1
596.0,BCL1
586.0,BCL1
576.0,BCL1
600.0,BCL1
563.0,BCL1
630.0,BCL1
603.0,BCL1
568.0,BCL1
628.0,BCL1
584.0,BCL1
627.0,BCL1
614.0,BCL1
619.0,BCL1
594.0,BCL1
567.0,BCL1
605.0,BCL1
594.0,BCL1
598.0,BCL1
610.0,BCL1
573.0,BCL1
587.0,BCL1
645.0,BCL1
552.0,QL1
549.0,QL1
555.0,QL1
546.0,QL1
554.0,QL1
549.0,QL1
548.0,QL1
547.0,QL1
559.0,QL1
550.0,QL1
542.0,QL1
563.0,QL1
551.0,QL1
549.0,QL1
554.0,QL1
555.0,QL1
544.0,QL1
564.0,QL1
557.0,QL1
548.0,QL1
552.0,QL1
554.0,QL2
546.0,QL2
537.0,QL2
563.0,QL2
559.0,QL2
545.0,QL2
553.0,QL2
550.0,QL2
554.0,QL2
553.0,QL2
557.0,QL2
559.0,QL2
549.0,QL2
544.0,QL2
558.0,QL2
555.0,QL2
555.0,QL2
561.0,QL2
555.0,QL2
552.0,QL3
555.0,QL3
563.0,QL3
555.0,QL3
557.0,QL3
557.0,QL3
559.0,QL3
549.0,QL3
554.0,QL3
557.0,QL3
547.0,QL3
548.0,QL3
566.0,QL3
541.0,QL3
552.0,QL3
549.0,QL3
552.0,QL3
554.0,QL3
552.0,QL3
561.0,QL3
557.0,QL3
554.0,QL4
555.0,QL4
562.0,QL4
542.0,QL4
557.0,QL4
567.0,QL4
544.0,QL4
552.0,QL4
552.0,QL4
561.0,QL4
565.0,QL4
548.0,QL4
558.0,QL4
559.0,QL4
561.0,QL4
559.0,QL4
554.0,QL4
559.0,QL4
564.0,QL4
552.0,QL4
548.0,QL4
543.0,QL5
555.0,QL5
546.0,QL5
558.0,QL5
562.0,QL5
554.0,QL5
544.0,QL5
559.0,QL5
555.0,QL5
555.0,QL5
538.0,QL5
559.0,QL5
551.0,QL5
540.0,QL5
542.0,QL5
554.0,QL5
562.0,QL5
558.0,QL5
559.0,QL5
538.0,QL5
