fitness,archivo
150.0,BCL1
148.0,BCL1
148.0,BCL1
149.0,BCL1
153.0,BCL1
153.0,BCL1
150.0,BCL1
148.0,BCL1
151.0,BCL1
150.0,BCL1
149.0,BCL1
151.0,BCL1
148.0,BCL1
149.0,BCL1
146.0,BCL1
150.0,BCL1
151.0,BCL1
148.0,BCL1
148.0,BCL1
146.0,BCL1
148.0,BCL1
149.0,BCL1
152.0,BCL1
148.0,BCL1
148.0,BCL1
151.0,BCL1
152.0,BCL1
151.0,BCL1
150.0,QL1
159.0,QL1
155.0,QL1
156.0,QL1
155.0,QL1
155.0,QL1
155.0,QL1
151.0,QL1
147.0,QL1
155.0,QL1
152.0,QL1
157.0,QL1
154.0,QL1
155.0,QL1
159.0,QL2
157.0,QL2
157.0,QL2
156.0,QL2
157.0,QL2
150.0,QL2
158.0,QL2
148.0,QL2
159.0,QL2
158.0,QL2
158.0,QL2
156.0,QL2
158.0,QL2
156.0,QL2
149.0,QL3
155.0,QL3
154.0,QL3
157.0,QL3
156.0,QL3
156.0,QL3
158.0,QL3
157.0,QL3
155.0,QL3
156.0,QL3
156.0,QL3
158.0,QL3
153.0,QL3
155.0,QL3
154.0,QL4
157.0,QL4
154.0,QL4
155.0,QL4
154.0,QL4
155.0,QL4
152.0,QL4
152.0,QL4
153.0,QL4
154.0,QL4
151.0,QL4
151.0,QL4
155.0,QL4
151.0,QL4
155.0,QL5
156.0,QL5
156.0,QL5
158.0,QL5
158.0,QL5
153.0,QL5
152.0,QL5
152.0,QL5
152.0,QL5
157.0,QL5
157.0,QL5
158.0,QL5
153.0,QL5
