fitness,archivo
103.0,BCL1
117.0,BCL1
131.0,BCL1
96.0,BCL1
159.0,BCL1
923.0,MIR2
926.0,MIR2
898.0,MIR2
877.0,MIR2
875.0,MIR2
66.0,QL1
67.0,QL1
66.0,QL1
68.0,QL1
68.0,QL1
68.0,QL2
67.0,QL2
69.0,QL2
67.0,QL2
67.0,QL2
68.0,QL3
67.0,QL3
67.0,QL3
67.0,QL3
68.0,QL4
68.0,QL4
67.0,QL4
67.0,QL4
67.0,QL4
66.0,QL5
69.0,QL5
69.0,QL5
67.0,QL5
66.0,QL5
