fitness,archivo
249.0,BCL1
246.0,BCL1
252.0,BCL1
248.0,BCL1
246.0,BCL1
249.0,BCL1
245.0,BCL1
250.0,BCL1
246.0,BCL1
251.0,BCL1
251.0,BCL1
248.0,BCL1
251.0,BCL1
254.0,BCL1
248.0,QL1
256.0,QL1
261.0,QL1
260.0,QL1
263.0,QL1
264.0,QL1
255.0,QL1
258.0,QL1
253.0,QL1
259.0,QL1
265.0,QL1
264.0,QL1
263.0,QL1
251.0,QL2
252.0,QL2
261.0,QL2
259.0,QL2
261.0,QL2
255.0,QL2
264.0,QL2
261.0,QL2
260.0,QL2
259.0,QL2
252.0,QL3
262.0,QL3
261.0,QL3
261.0,QL3
259.0,QL3
258.0,QL3
259.0,QL3
261.0,QL3
262.0,QL3
262.0,QL3
254.0,QL3
256.0,QL4
262.0,QL4
260.0,QL4
259.0,QL4
265.0,QL4
256.0,QL4
257.0,QL4
271.0,QL4
262.0,QL4
260.0,QL4
261.0,QL4
259.0,QL4
261.0,QL4
261.0,QL4
259.0,QL5
259.0,QL5
260.0,QL5
264.0,QL5
272.0,QL5
264.0,QL5
262.0,QL5
259.0,QL5
265.0,QL5
259.0,QL5
261.0,QL5
