fitness,archivo
278.0,BCL1
270.0,BCL1
274.0,BCL1
281.0,BCL1
271.0,BCL1
259.0,BCL1
274.0,BCL1
283.0,BCL1
272.0,BCL1
267.0,BCL1
272.0,BCL1
282.0,BCL1
265.0,BCL1
279.0,BCL1
277.0,BCL1
275.0,BCL1
294.0,BCL1
284.0,BCL1
261.0,BCL1
281.0,BCL1
270.0,BCL1
257.0,BCL1
279.0,BCL1
269.0,BCL1
296.0,BCL1
279.0,BCL1
287.0,BCL1
252.0,QL1
256.0,QL1
255.0,QL1
255.0,QL1
257.0,QL1
256.0,QL1
254.0,QL1
256.0,QL1
256.0,QL1
257.0,QL1
258.0,QL1
255.0,QL1
256.0,QL1
251.0,QL1
253.0,QL2
256.0,QL2
256.0,QL2
252.0,QL2
256.0,QL2
254.0,QL2
253.0,QL2
253.0,QL2
260.0,QL2
253.0,QL2
255.0,QL2
255.0,QL2
256.0,QL2
254.0,QL2
253.0,QL3
257.0,QL3
257.0,QL3
256.0,QL3
253.0,QL3
257.0,QL3
255.0,QL3
254.0,QL3
257.0,QL3
253.0,QL3
253.0,QL3
256.0,QL3
253.0,QL3
256.0,QL3
258.0,QL4
256.0,QL4
254.0,QL4
256.0,QL4
255.0,QL4
258.0,QL4
252.0,QL4
254.0,QL4
259.0,QL4
256.0,QL4
255.0,QL4
256.0,QL4
252.0,QL4
255.0,QL4
258.0,QL5
251.0,QL5
256.0,QL5
252.0,QL5
257.0,QL5
256.0,QL5
252.0,QL5
253.0,QL5
253.0,QL5
257.0,QL5
254.0,QL5
254.0,QL5
256.0,QL5
