fitness,archivo
506.0,BCL1
498.0,BCL1
501.0,BCL1
506.0,BCL1
501.0,BCL1
503.0,BCL1
507.0,BCL1
499.0,BCL1
502.0,BCL1
506.0,BCL1
498.0,BCL1
502.0,BCL1
505.0,BCL1
506.0,BCL1
511.0,BCL1
506.0,BCL1
502.0,BCL1
517.0,BCL1
509.0,BCL1
501.0,BCL1
506.0,BCL1
496.0,BCL1
514.0,BCL1
503.0,BCL1
501.0,BCL1
500.0,BCL1
510.0,BCL1
497.0,BCL1
509.0,BCL1
498.0,BCL1
507.0,BCL1
505.0,QL1
516.0,QL1
518.0,QL1
517.0,QL1
528.0,QL1
520.0,QL1
516.0,QL1
508.0,QL1
505.0,QL1
519.0,QL1
523.0,QL1
516.0,QL1
521.0,QL1
524.0,QL1
520.0,QL1
520.0,QL1
514.0,QL1
511.0,QL1
532.0,QL1
521.0,QL1
523.0,QL1
500.0,QL2
528.0,QL2
527.0,QL2
515.0,QL2
513.0,QL2
518.0,QL2
519.0,QL2
508.0,QL2
513.0,QL2
524.0,QL2
525.0,QL2
514.0,QL2
508.0,QL2
520.0,QL2
516.0,QL2
525.0,QL2
512.0,QL2
523.0,QL2
523.0,QL2
519.0,QL2
521.0,QL2
512.0,QL3
518.0,QL3
518.0,QL3
518.0,QL3
520.0,QL3
518.0,QL3
519.0,QL3
509.0,QL3
498.0,QL3
523.0,QL3
513.0,QL3
516.0,QL3
526.0,QL3
516.0,QL3
512.0,QL3
520.0,QL3
524.0,QL3
523.0,QL3
521.0,QL3
518.0,QL3
500.0,QL4
508.0,QL4
517.0,QL4
522.0,QL4
525.0,QL4
517.0,QL4
515.0,QL4
501.0,QL4
518.0,QL4
525.0,QL4
530.0,QL4
525.0,QL4
525.0,QL4
520.0,QL4
500.0,QL4
523.0,QL4
527.0,QL4
505.0,QL4
519.0,QL4
509.0,QL4
522.0,QL4
524.0,QL5
513.0,QL5
523.0,QL5
524.0,QL5
523.0,QL5
517.0,QL5
520.0,QL5
525.0,QL5
512.0,QL5
525.0,QL5
521.0,QL5
524.0,QL5
519.0,QL5
515.0,QL5
509.0,QL5
528.0,QL5
524.0,QL5
521.0,QL5
513.0,QL5
525.0,QL5
530.0,QL5
