fitness,archivo
330.0,BCL1
334.0,BCL1
343.0,BCL1
333.0,BCL1
327.0,BCL1
350.0,BCL1
345.0,BCL1
327.0,BCL1
325.0,BCL1
336.0,BCL1
310.0,BCL1
335.0,BCL1
339.0,BCL1
329.0,BCL1
341.0,BCL1
320.0,BCL1
324.0,BCL1
320.0,BCL1
341.0,BCL1
313.0,BCL1
332.0,BCL1
327.0,BCL1
302.0,QL1
298.0,QL1
296.0,QL1
301.0,QL1
307.0,QL1
304.0,QL1
299.0,QL1
300.0,QL1
299.0,QL1
300.0,QL1
301.0,QL2
301.0,QL2
300.0,QL2
305.0,QL2
305.0,QL2
303.0,QL2
301.0,QL2
300.0,QL2
305.0,QL2
296.0,QL2
302.0,QL2
302.0,QL3
303.0,QL3
304.0,QL3
300.0,QL3
297.0,QL3
302.0,QL3
302.0,QL3
305.0,QL3
299.0,QL3
299.0,QL3
296.0,QL3
298.0,QL3
301.0,QL3
298.0,QL3
300.0,QL4
302.0,QL4
302.0,QL4
299.0,QL4
301.0,QL4
304.0,QL4
297.0,QL4
298.0,QL4
301.0,QL4
298.0,QL4
308.0,QL4
299.0,QL4
303.0,QL4
295.0,QL4
295.0,QL5
297.0,QL5
305.0,QL5
305.0,QL5
303.0,QL5
304.0,QL5
302.0,QL5
299.0,QL5
302.0,QL5
304.0,QL5
298.0,QL5
295.0,QL5
302.0,QL5
298.0,QL5
