fitness,archivo
466.0,BCL1
492.0,BCL1
472.0,BCL1
504.0,BCL1
470.0,BCL1
476.0,BCL1
500.0,BCL1
497.0,BCL1
478.0,BCL1
493.0,BCL1
483.0,BCL1
472.0,BCL1
466.0,BCL1
466.0,BCL1
461.0,BCL1
459.0,BCL1
474.0,BCL1
488.0,BCL1
449.0,BCL1
476.0,BCL1
482.0,BCL1
488.0,BCL1
469.0,BCL1
478.0,BCL1
483.0,BCL1
454.0,BCL1
510.0,BCL1
471.0,BCL1
484.0,BCL1
508.0,BCL1
486.0,BCL1
451.0,QL1
446.0,QL1
449.0,QL1
451.0,QL1
438.0,QL1
450.0,QL1
444.0,QL1
447.0,QL1
455.0,QL1
458.0,QL1
453.0,QL1
452.0,QL1
450.0,QL1
444.0,QL1
440.0,QL1
454.0,QL1
451.0,QL1
440.0,QL1
453.0,QL1
454.0,QL1
442.0,QL1
454.0,QL2
442.0,QL2
454.0,QL2
453.0,QL2
448.0,QL2
445.0,QL2
446.0,QL2
456.0,QL2
442.0,QL2
448.0,QL2
449.0,QL2
451.0,QL2
452.0,QL2
449.0,QL2
450.0,QL2
445.0,QL2
449.0,QL2
441.0,QL2
452.0,QL3
456.0,QL3
440.0,QL3
446.0,QL3
448.0,QL3
453.0,QL3
443.0,QL3
454.0,QL3
454.0,QL3
448.0,QL3
450.0,QL3
451.0,QL3
447.0,QL3
455.0,QL3
449.0,QL3
442.0,QL3
455.0,QL4
453.0,QL4
444.0,QL4
451.0,QL4
448.0,QL4
447.0,QL4
442.0,QL4
456.0,QL4
454.0,QL4
449.0,QL4
450.0,QL4
449.0,QL4
450.0,QL4
454.0,QL4
446.0,QL4
452.0,QL4
450.0,QL4
453.0,QL4
456.0,QL4
455.0,QL5
453.0,QL5
449.0,QL5
457.0,QL5
455.0,QL5
451.0,QL5
442.0,QL5
457.0,QL5
449.0,QL5
440.0,QL5
454.0,QL5
445.0,QL5
449.0,QL5
448.0,QL5
454.0,QL5
454.0,QL5
449.0,QL5
452.0,QL5
451.0,QL5
451.0,QL5
