fitness,archivo
213.0,BCL1
214.0,BCL1
214.0,BCL1
215.0,BCL1
213.0,BCL1
214.0,BCL1
214.0,BCL1
214.0,BCL1
212.0,BCL1
212.0,BCL1
212.0,BCL1
213.0,BCL1
215.0,BCL1
214.0,BCL1
214.0,BCL1
213.0,BCL1
217.0,BCL1
213.0,BCL1
216.0,BCL1
214.0,BCL1
212.0,BCL1
214.0,BCL1
212.0,BCL1
212.0,BCL1
213.0,BCL1
214.0,BCL1
215.0,BCL1
214.0,BCL1
214.0,QL1
219.0,QL1
215.0,QL1
217.0,QL1
219.0,QL1
217.0,QL1
216.0,QL1
213.0,QL1
219.0,QL1
219.0,QL1
215.0,QL1
219.0,QL1
216.0,QL1
218.0,QL1
217.0,QL2
218.0,QL2
219.0,QL2
216.0,QL2
216.0,QL2
217.0,QL2
220.0,QL2
218.0,QL2
216.0,QL2
216.0,QL2
218.0,QL2
217.0,QL2
216.0,QL2
217.0,QL2
215.0,QL3
217.0,QL3
216.0,QL3
218.0,QL3
216.0,QL3
218.0,QL3
219.0,QL3
215.0,QL3
214.0,QL3
218.0,QL3
216.0,QL3
217.0,QL3
216.0,QL3
218.0,QL3
214.0,QL4
218.0,QL4
218.0,QL4
215.0,QL4
218.0,QL4
219.0,QL4
216.0,QL4
214.0,QL4
215.0,QL4
216.0,QL4
218.0,QL4
218.0,QL4
217.0,QL5
216.0,QL5
215.0,QL5
215.0,QL5
218.0,QL5
219.0,QL5
212.0,QL5
219.0,QL5
215.0,QL5
218.0,QL5
215.0,QL5
214.0,QL5
212.0,QL5
