fitness,archivo
495.0,BCL1
501.0,BCL1
493.0,BCL1
499.0,BCL1
498.0,BCL1
500.0,BCL1
499.0,BCL1
498.0,BCL1
494.0,BCL1
500.0,BCL1
494.0,BCL1
501.0,BCL1
502.0,BCL1
498.0,BCL1
500.0,BCL1
501.0,BCL1
497.0,BCL1
497.0,BCL1
494.0,BCL1
497.0,BCL1
499.0,BCL1
494.0,BCL1
498.0,BCL1
497.0,BCL1
501.0,BCL1
497.0,BCL1
502.0,BCL1
504.0,BCL1
494.0,QL1
506.0,QL1
506.0,QL1
507.0,QL1
505.0,QL1
509.0,QL1
506.0,QL1
505.0,QL1
503.0,QL1
507.0,QL1
510.0,QL1
511.0,QL1
509.0,QL1
502.0,QL1
507.0,QL2
502.0,QL2
506.0,QL2
506.0,QL2
511.0,QL2
508.0,QL2
507.0,QL2
504.0,QL2
508.0,QL2
515.0,QL2
506.0,QL2
511.0,QL2
502.0,QL2
507.0,QL2
500.0,QL3
496.0,QL3
503.0,QL3
503.0,QL3
512.0,QL3
505.0,QL3
503.0,QL3
512.0,QL3
507.0,QL3
509.0,QL3
514.0,QL3
503.0,QL3
507.0,QL3
508.0,QL3
498.0,QL4
498.0,QL4
501.0,QL4
503.0,QL4
504.0,QL4
508.0,QL4
507.0,QL4
497.0,QL4
499.0,QL4
502.0,QL4
502.0,QL4
503.0,QL4
507.0,QL4
506.0,QL4
497.0,QL5
506.0,QL5
513.0,QL5
502.0,QL5
507.0,QL5
507.0,QL5
505.0,QL5
506.0,QL5
497.0,QL5
503.0,QL5
510.0,QL5
506.0,QL5
506.0,QL5
503.0,QL5
