fitness,archivo
672.0,BCL1
670.0,BCL1
664.0,BCL1
669.0,BCL1
667.0,BCL1
672.0,BCL1
681.0,BCL1
673.0,BCL1
678.0,BCL1
678.0,BCL1
675.0,BCL1
678.0,BCL1
680.0,BCL1
678.0,BCL1
683.0,QL1
685.0,QL1
687.0,QL1
684.0,QL1
677.0,QL1
677.0,QL1
679.0,QL1
675.0,QL1
687.0,QL1
689.0,QL1
679.0,QL1
676.0,QL2
688.0,QL2
683.0,QL2
682.0,QL2
682.0,QL2
682.0,QL2
690.0,QL2
683.0,QL2
689.0,QL2
685.0,QL2
677.0,QL2
679.0,QL3
689.0,QL3
684.0,QL3
689.0,QL3
681.0,QL3
685.0,QL3
671.0,QL3
676.0,QL3
680.0,QL3
683.0,QL3
686.0,QL3
684.0,QL4
686.0,QL4
686.0,QL4
688.0,QL4
687.0,QL4
685.0,QL4
685.0,QL4
686.0,QL4
684.0,QL4
685.0,QL4
685.0,QL4
685.0,QL4
685.0,QL4
687.0,QL4
689.0,QL5
689.0,QL5
681.0,QL5
684.0,QL5
691.0,QL5
672.0,QL5
684.0,QL5
677.0,QL5
687.0,QL5
673.0,QL5
680.0,QL5
685.0,QL5
684.0,QL5
