fitness,archivo
272.0,BCL1
274.0,BCL1
272.0,BCL1
272.0,BCL1
272.0,BCL1
273.0,BCL1
273.0,BCL1
272.0,BCL1
275.0,BCL1
273.0,BCL1
269.0,BCL1
272.0,BCL1
275.0,BCL1
274.0,BCL1
270.0,BCL1
274.0,BCL1
275.0,BCL1
273.0,BCL1
274.0,BCL1
272.0,BCL1
275.0,BCL1
270.0,BCL1
274.0,BCL1
276.0,BCL1
276.0,BCL1
274.0,BCL1
276.0,QL1
277.0,QL1
273.0,QL1
279.0,QL1
275.0,QL1
276.0,QL1
275.0,QL1
278.0,QL1
278.0,QL1
275.0,QL1
274.0,QL1
278.0,QL1
278.0,QL1
277.0,QL1
279.0,QL2
277.0,QL2
274.0,QL2
276.0,QL2
276.0,QL2
279.0,QL2
275.0,QL2
274.0,QL2
279.0,QL2
277.0,QL2
278.0,QL2
276.0,QL3
277.0,QL3
278.0,QL3
279.0,QL3
275.0,QL3
276.0,QL3
275.0,QL3
272.0,QL3
277.0,QL3
275.0,QL3
279.0,QL3
278.0,QL3
275.0,QL3
279.0,QL3
276.0,QL4
279.0,QL4
276.0,QL4
278.0,QL4
274.0,QL4
277.0,QL4
280.0,QL4
276.0,QL4
278.0,QL4
279.0,QL4
277.0,QL4
277.0,QL4
274.0,QL4
275.0,QL4
276.0,QL5
276.0,QL5
279.0,QL5
278.0,QL5
274.0,QL5
275.0,QL5
276.0,QL5
279.0,QL5
279.0,QL5
275.0,QL5
276.0,QL5
279.0,QL5
277.0,QL5
274.0,QL5
