fitness,archivo
171.0,BCL1
171.0,BCL1
165.0,BCL1
169.0,BCL1
165.0,BCL1
166.0,BCL1
167.0,BCL1
165.0,BCL1
164.0,BCL1
172.0,BCL1
169.0,BCL1
168.0,BCL1
172.0,BCL1
171.0,BCL1
171.0,BCL1
168.0,BCL1
167.0,BCL1
161.0,BCL1
165.0,BCL1
163.0,BCL1
167.0,BCL1
172.0,BCL1
167.0,BCL1
168.0,BCL1
171.0,BCL1
172.0,BCL1
166.0,BCL1
168.0,BCL1
167.0,QL1
179.0,QL1
176.0,QL1
180.0,QL1
182.0,QL1
185.0,QL1
170.0,QL1
173.0,QL1
166.0,QL1
176.0,QL1
178.0,QL1
180.0,QL1
174.0,QL1
168.0,QL2
176.0,QL2
183.0,QL2
178.0,QL2
181.0,QL2
175.0,QL2
179.0,QL2
171.0,QL2
171.0,QL2
180.0,QL2
175.0,QL2
170.0,QL2
170.0,QL2
174.0,QL2
181.0,QL3
175.0,QL3
179.0,QL3
183.0,QL3
180.0,QL3
183.0,QL3
180.0,QL3
176.0,QL3
162.0,QL3
175.0,QL3
169.0,QL3
183.0,QL3
182.0,QL3
177.0,QL3
178.0,QL4
164.0,QL4
178.0,QL4
182.0,QL4
181.0,QL4
180.0,QL4
170.0,QL4
172.0,QL4
183.0,QL4
178.0,QL4
178.0,QL4
177.0,QL4
177.0,QL4
177.0,QL4
168.0,QL5
183.0,QL5
172.0,QL5
180.0,QL5
178.0,QL5
181.0,QL5
176.0,QL5
177.0,QL5
176.0,QL5
181.0,QL5
181.0,QL5
172.0,QL5
182.0,QL5
