fitness,archivo
131.0,BCL1
134.0,BCL1
134.0,BCL1
131.0,BCL1
133.0,BCL1
134.0,BCL1
134.0,BCL1
132.0,BCL1
132.0,BCL1
133.0,BCL1
133.0,BCL1
134.0,BCL1
133.0,BCL1
133.0,BCL1
131.0,BCL1
133.0,BCL1
134.0,BCL1
134.0,BCL1
134.0,BCL1
132.0,BCL1
132.0,BCL1
133.0,BCL1
133.0,BCL1
132.0,BCL1
134.0,BCL1
133.0,BCL1
133.0,QL1
134.0,QL1
133.0,QL1
134.0,QL1
135.0,QL1
134.0,QL1
134.0,QL1
135.0,QL1
135.0,QL1
133.0,QL1
134.0,QL1
134.0,QL1
134.0,QL1
132.0,QL2
132.0,QL2
134.0,QL2
135.0,QL2
133.0,QL2
134.0,QL2
134.0,QL2
134.0,QL2
133.0,QL2
134.0,QL2
134.0,QL2
135.0,QL2
134.0,QL3
134.0,QL3
134.0,QL3
133.0,QL3
135.0,QL3
134.0,QL3
135.0,QL3
134.0,QL3
135.0,QL3
135.0,QL3
134.0,QL3
134.0,QL3
135.0,QL3
135.0,QL3
135.0,QL4
134.0,QL4
134.0,QL4
135.0,QL4
134.0,QL4
134.0,QL4
133.0,QL4
134.0,QL4
134.0,QL4
135.0,QL4
135.0,QL4
134.0,QL4
134.0,QL4
134.0,QL5
135.0,QL5
135.0,QL5
134.0,QL5
132.0,QL5
134.0,QL5
134.0,QL5
134.0,QL5
131.0,QL5
132.0,QL5
135.0,QL5
134.0,QL5
135.0,QL5
135.0,QL5
