fitness,archivo
305.0,BCL1
304.0,BCL1
306.0,BCL1
303.0,BCL1
303.0,BCL1
305.0,BCL1
306.0,BCL1
305.0,BCL1
306.0,BCL1
306.0,BCL1
305.0,BCL1
313.0,QL1
310.0,QL1
311.0,QL1
305.0,QL1
306.0,QL1
310.0,QL1
309.0,QL1
308.0,QL1
307.0,QL1
310.0,QL1
307.0,QL1
310.0,QL2
312.0,QL2
307.0,QL2
310.0,QL2
311.0,QL2
309.0,QL2
307.0,QL2
315.0,QL2
312.0,QL2
311.0,QL2
310.0,QL2
313.0,QL3
310.0,QL3
311.0,QL3
308.0,QL3
309.0,QL3
310.0,QL3
309.0,QL3
310.0,QL3
310.0,QL3
313.0,QL3
311.0,QL3
310.0,QL4
311.0,QL4
307.0,QL4
312.0,QL4
309.0,QL4
312.0,QL4
304.0,QL4
312.0,QL4
305.0,QL4
310.0,QL4
313.0,QL4
312.0,QL5
310.0,QL5
309.0,QL5
311.0,QL5
315.0,QL5
313.0,QL5
312.0,QL5
310.0,QL5
310.0,QL5
309.0,QL5
313.0,QL5
312.0,QL5
311.0,QL5
313.0,QL5
304.0,QL5
