fitness,archivo
253.0,BCL1
245.0,BCL1
256.0,BCL1
260.0,BCL1
244.0,BCL1
265.0,BCL1
256.0,BCL1
243.0,BCL1
246.0,BCL1
247.0,BCL1
251.0,BCL1
248.0,BCL1
250.0,BCL1
271.0,BCL1
249.0,BCL1
267.0,BCL1
253.0,BCL1
264.0,BCL1
248.0,BCL1
248.0,BCL1
239.0,BCL1
253.0,BCL1
277.0,BCL1
245.0,BCL1
252.0,BCL1
259.0,BCL1
271.0,BCL1
243.0,BCL1
237.0,QL1
234.0,QL1
234.0,QL1
232.0,QL1
234.0,QL1
227.0,QL1
229.0,QL1
230.0,QL1
237.0,QL1
230.0,QL1
226.0,QL1
223.0,QL1
235.0,QL1
229.0,QL1
235.0,QL2
228.0,QL2
235.0,QL2
229.0,QL2
232.0,QL2
227.0,QL2
233.0,QL2
231.0,QL2
232.0,QL2
221.0,QL2
234.0,QL2
233.0,QL2
231.0,QL2
224.0,QL2
225.0,QL3
231.0,QL3
237.0,QL3
231.0,QL3
229.0,QL3
232.0,QL3
230.0,QL3
233.0,QL3
233.0,QL3
227.0,QL3
231.0,QL3
228.0,QL4
229.0,QL4
236.0,QL4
230.0,QL4
232.0,QL4
227.0,QL4
233.0,QL4
232.0,QL4
232.0,QL4
237.0,QL4
232.0,QL4
228.0,QL4
223.0,QL4
227.0,QL5
231.0,QL5
226.0,QL5
228.0,QL5
237.0,QL5
220.0,QL5
235.0,QL5
230.0,QL5
234.0,QL5
231.0,QL5
